cluster index	parent mass	RTMean	ATTRIBUTE_condition:GNPSGROUP:trich	ATTRIBUTE_condition:GNPSGROUP:control	ATTRIBUTE_condition:GNPSGROUP:nan	ATTRIBUTE_condition_detailed:GNPSGROUP:trich_1	ATTRIBUTE_condition_detailed:GNPSGROUP:control	ATTRIBUTE_condition_detailed:GNPSGROUP:trich_2	ATTRIBUTE_condition_detailed:GNPSGROUP:nan
1096	758.2644922189293	2.0996037	0.0	0.0		0.0	0.0	0.0	
1097	763.2196946790763	2.1003578	0.0	0.0		0.0	0.0	0.0	
1098	786.2955109558121	2.0996037	0.0	0.0		0.0	0.0	0.0	
1099	177.05489708384076	2.0589182	7422012.1125	7139413.0		6035355.9	7139413.0	8808668.325	
1100	741.2379354630966	2.1071851	0.0	0.0		0.0	0.0	0.0	
1101	265.15488555356984	2.0985222	5714297.725	2921747.2875		5717520.8	2921747.2875	5711074.65	
1102	771.2494204228315	2.1064034	0.0	0.0		0.0	0.0	0.0	
1103	184.0971583101744	2.1042368	4287663.825	2215045.425		3516543.025	2215045.425	5058784.625	
1104	373.18334889614295	2.0988376	2823605.7	4112424.2249999996		3145865.05	4112424.2249999996	2501346.35	
1105	252.10810488214852	2.1034093	1360155.025	1985642.275		1460224.85	1985642.275	1260085.2	
1106	780.2992363512697	2.1021059	0.0	0.0		0.0	0.0	0.0	
1107	508.2520387081824	2.1223266	0.0	0.0		0.0	0.0	0.0	
1108	148.03958209804435	2.1144235	1156948.1875	1442801.5		1500457.725	1442801.5	813438.6499999999	
1109	136.06203960151367	2.1037087	474173.01749999996	1263956.21		651375.885	1263956.21	296970.15	
1110	413.156062814368	2.114373	0.0	504210.125		0.0	504210.125	0.0	
1111	139.9825238571355	2.1155167	3287113.225	3712095.25		3161795.25	3712095.25	3412431.2	
1112	255.12292971507776	2.1209826	1916406.5875	1582563.25		1140056.675	1582563.25	2692756.5	
1113	273.1334668437557	2.1209826	1899239.8625	1556567.25		1131691.975	1556567.25	2666787.75	
1114	470.2236282621182	2.1183782	1847442.2874999999	1619218.375		895799.5750000001	1619218.375	2799085.0	
1115	475.1791760810676	2.1209826	1862808.775	1332982.0		879834.8	1332982.0	2845782.75	
1116	163.07556785089236	2.124067	269936.0	360866.475		0.0	360866.475	539872.0	
1117	435.1865186102882	2.124067	342723.85	410205.45		0.0	410205.45	685447.7	
1118	498.25467536537786	2.124067	422923.025	356817.975		0.0	356817.975	845846.05	
1119	326.1212854769135	2.1410537	2057652.3499999999	3152461.9		2348607.75	3152461.9	1766696.95	
1120	163.0392561261873	2.1380658	3638804.8	3883332.825		3127228.675	3883332.825	4150380.925	
1121	315.1416564979488	2.1068027	144238.675	869208.625		288477.35	869208.625	0.0	
1122	425.2032272710911	2.1335077	3551621.1125	5941379.95		3703285.1500000004	5941379.95	3399957.075	
1123	326.1811866401648	2.1537719	1297515.2875	1503417.3250000002		1301069.85	1503417.3250000002	1293960.725	
1124	304.1393574060245	2.1419902	2737704.65	3612686.125		3138055.0	3612686.125	2337354.3	
1125	390.1756730795823	2.1374238	877285.4824999999	1795606.85		1030216.8150000001	1795606.85	724354.1499999999	
1126	266.1613623517639	2.1406305	2102351.85	3327939.775		2481477.275	3327939.775	1723226.425	
1127	337.1870599466085	2.1429372	12617150.375	5681318.95		16251320.5	5681318.95	8982980.25	
1128	450.1972897589522	2.1400208	4899274.0375	20482081.175		8459463.8	20482081.175	1339084.275	
1129	455.15271816553457	2.14347	1207057.0375	7059223.75		2414114.075	7059223.75	0.0	
1130	223.1806858034944	2.1521137	0.0	0.0		0.0	0.0	0.0	
1131	464.1772049005831	2.1639824	321171.945	1393958.75		642343.89	1393958.75	0.0	
1132	469.1322177736781	2.1554434	0.0	803664.125		0.0	803664.125	0.0	
1133	190.99335517139107	2.1641572	1275848.925	1349453.375		1253272.85	1349453.375	1298425.0	
1134	223.1331672866497	2.1556072	1353423.2374999998	2212894.6		1553368.8	2212894.6	1153477.6749999998	
1135	284.9047865841836	2.1576633	623324.8325	604889.575		522601.8025	604889.575	724047.8625	
1136	317.1211633238963	2.1672895	2497069.125	3565718.625		2581578.4	3565718.625	2412559.8499999996	
1137	312.16529491604774	2.1681995	4411267.8125	5758579.25		4616618.8	5758579.25	4205916.825	
1138	193.1226495433856	2.1547885	1155906.3075	1874407.4999999998		1344789.4900000002	1874407.4999999998	967023.125	
1139	162.99848813164564	2.1800218	1167518.325	1002473.225		1150464.0000000002	1002473.225	1184572.65	
1140	291.1816560358592	2.1709263	16997438.5	8549074.875		17951135.75	8549074.875	16043741.25	
1141	197.12874278558425	2.1728346	0.0	0.0		0.0	0.0	0.0	
1142	177.05484836106322	2.1938257	2745019.85	3226363.2249999996		3168877.45	3226363.2249999996	2321162.25	
1143	128.95110364458304	2.1694174	632761.27625	924325.25		635320.5875	924325.25	630201.965	
1144	139.98253853724896	2.175782	3423387.1875	1921200.575		3369961.0	1921200.575	3476813.375	
1145	455.2136881273297	2.1862411	0.0	0.0		0.0	0.0	0.0	
1146	307.17640344225384	2.1768456	152562267.75	53280125.0		187256164.0	53280125.0	117868371.5	
1147	220.1334098332386	2.180973	3841865.0625	6288928.65		4910731.025	6288928.65	2772999.1	
1148	163.03920018174657	2.1781225	3399258.3375	2783000.125		3712932.75	2783000.125	3085583.925	
1149	360.1288369751597	2.1851125	10036383.375	8286420.625		10769411.5	8286420.625	9303355.25	
1150	200.091954309437	2.1865613	3611746.325	1716091.375		2983954.0	1716091.375	4239538.65	
1151	342.1762792612732	2.197223	2257795.2874999996	2483682.625		2379911.3	2483682.625	2135679.275	
1152	286.2126698020766	2.186573	2041219.175	2089011.85		2045311.65	2089011.85	2037126.7	
1153	365.0844956304124	2.1839247	2080251.6124999998	1432451.4249999998		2187092.425	1432451.4249999998	1973410.7999999998	
1154	373.1834301891354	2.1661823	1442980.675	1337146.95		1219743.95	1337146.95	1666217.4	
1155	144.08100061395604	2.1872082	1536759.475	2146912.7		1342645.925	2146912.7	1730873.0250000001	
1156	545.1979597239857	2.197229	3709357.0875	5164497.875		4120269.05	5164497.875	3298445.125	
1157	239.1754906008981	2.201977	0.0	0.0		0.0	0.0	0.0	
1158	505.2257572678009	2.2008312	782852.4625	1857981.8499999999		1241482.55	1857981.8499999999	324222.375	
1159	410.2035798155788	2.1971483	0.0	529389.3		0.0	529389.3	0.0	
1160	239.13678907648512	2.206082	2827962.6	2603864.45		3245199.3	2603864.45	2410725.9000000004	
1161	200.1283541097215	2.20655	6546760.2875	6017175.675		7801587.45	6017175.675	5291933.125	
1162	439.1578455847118	2.205142	4102208.525	4230783.325		4785660.5	4230783.325	3418756.55	
1163	217.1549396728063	2.207019	42299697.75	39212624.0		49501234.0	39212624.0	35098161.5	
1164	171.14948897883468	2.2234085	2568388.1	2612355.125		2784801.925	2612355.125	2351974.275	
1165	147.0443300650854	2.2226098	1980518.3625	1943418.65		2072482.5499999998	1943418.65	1888554.1750000003	
1166	344.134193525699	2.2230875	8493757.0625	8528000.875		8978784.0	8528000.875	8008730.125	
1167	806.308270583633	2.2257671	387664.93125	0.0		775329.8625	0.0	0.0	
1168	130.15935528285897	2.2274225	3112133.8125	3326485.95		3014091.325	3326485.95	3210176.3	
1169	459.1837560354448	2.2598882	50203069.35	30534138.425		36535704.7	30534138.425	63870434.0	
1170	317.1211751735598	2.1710036	2549121.2375	2853662.825		2674674.5	2853662.825	2423567.9749999996	
1171	454.22851115152366	2.2682626	32747293.475	54883407.0		30818646.2	54883407.0	34675940.75	
1172	355.13649773566004	2.2363558	4647536.975	5507133.3		5128328.625	5507133.3	4166745.325	
1173	350.181263928185	2.2368174	2175301.4124999996	2338938.0999999996		2370190.45	2338938.0999999996	1980412.3749999998	
1174	378.21221277796144	2.2377868	7259603.0625	7131934.0		7636098.375	7131934.0	6883107.75	
1175	312.16534953213363	2.1868427	4150913.6875	4374281.125		4404854.075	4374281.125	3896973.3	
1176	366.1775205688512	2.2434828	3004823.05	3472465.825		3183251.3499999996	3472465.825	2826394.75	
1177	480.1717467118331	2.2474158	0.0	615186.8		0.0	615186.8	0.0	
1178	162.99845528755912	2.2488923	1161353.13	897755.5249999999		1159111.135	897755.5249999999	1163595.125	
1179	238.10765955472613	2.2446222	1843537.8125	1733492.6		1600461.9749999999	1733492.6	2086613.65	
1180	177.05490178560086	2.2524245	2340894.4375	3087884.475		2602426.225	3087884.475	2079362.65	
1181	290.1964001851169	2.256267	412986.27	883342.75		609742.29	883342.75	216230.25	
1182	218.11797440945577	2.2476187	952965.2075	405590.45		1356292.55	405590.45	549637.865	
1183	371.265528977376	2.2583036	2317872.0625	2455557.85		2350469.175	2455557.85	2285274.95	
1184	190.99334140285143	2.265639	1043272.96875	1015783.65		1087266.2	1015783.65	999279.7374999999	
1185	327.2015723254819	2.2645857	4387018.3125	4317377.025		4406835.0	4317377.025	4367201.625	
1186	344.22818754307895	2.265233	11200050.875	11212313.75		11251886.75	11212313.75	11148215.0	
1187	257.1384217481014	2.2709982	40959154.125	44785167.75		51824728.75	44785167.75	30093579.5	
1188	481.11886997336734	2.270418	4163659.5374999996	4703123.625		5078260.9	4703123.625	3249058.175	
1189	183.1018142089937	2.2714438	3203908.66875	3675078.575		3992376.625	3675078.575	2415440.7125	
1190	482.25983215161057	2.269659	14689218.875	14015459.75		17196214.5	14015459.75	12182223.25	
1191	419.1915518097241	2.2708924	3233754.4924999997	3567346.825		3995986.7	3567346.825	2471522.2849999997	
1192	239.12794177886383	2.2709982	4325586.2875	4923003.765000001		5467683.0	4923003.765000001	3183489.575	
1193	137.0962687111191	2.275111	3789336.2875	4550335.125		4774059.825	4550335.125	2804612.75	
1194	165.09123266194905	2.2718904	5671207.512499999	6362732.0		7108942.725	6362732.0	4233472.3	
1195	454.2285108986328	2.2709982	43999714.125	51189598.75		55232221.5	51189598.75	32767206.75	
1196	475.1579490716415	2.2732275	10770808.375	12168480.275		12962419.625	12168480.275	8579197.125	
1197	459.1836200752121	2.273685	72738790.5	81171976.5		85638066.5	81171976.5	59839514.5	
1198	134.0602324631854	2.2754436	2285692.5125	1916644.3		2600840.75	1916644.3	1970544.2750000001	
1199	246.17024328992605	2.2756388	81561.025	207161.275		163122.05	207161.275	0.0	
1200	437.2022583538985	2.2702518	2211166.1875	2681386.175		2842310.075	2681386.175	1580022.3	
1201	288.1918316459492	2.289682	0.0	0.0		0.0	0.0	0.0	
1202	184.16980120815373	2.281758	1424733.9425	3106767.05		1882352.025	3106767.05	967115.86	
1203	755.2746549867973	2.286907	9534721.9625	5682858.475		7900901.55	5682858.475	11168542.375	
1204	429.0776963473418	2.286141	3776621.35	2788647.425		3483292.2	2788647.425	4069950.5	
1205	524.3066418741079	2.2843547	600652.65	649020.55		755227.85	649020.55	446077.45	
1206	237.1962357948265	2.2887838	0.0	0.0		0.0	0.0	0.0	
1207	317.113399474167	2.2852497	22873882.125	18481711.625		20760440.25	18481711.625	24987324.0	
1208	305.11341803614255	2.2879267	4451101.0	3416647.725		4027356.75	3416647.725	4874845.25	
1209	299.10285110316744	2.285695	6107353.2625	4920971.025		5545587.775	4920971.025	6669118.75	
1210	271.1078194917915	2.2865887	6209018.4125	5088105.625		5608636.95	5088105.625	6809399.875	
1211	335.12375317064567	2.2865887	88772151.75	70075544.0		80285932.0	70075544.0	97258371.5	
1212	373.2810549728477	2.2830684	908734.20625	1655516.25		1027096.925	1655516.25	790371.4875	
1213	251.13119966000752	2.2916126	905099.6525000001	963143.7750000001		903827.53	963143.7750000001	906371.775	
1214	349.139613031515	2.2870357	4838907.9625	3711516.475		4348600.3	3711516.475	5329215.625	
1215	367.1500429310856	2.2870357	67443074.25	53722986.5		61221623.0	53722986.5	73664525.5	
1216	389.1316767804473	2.2870357	34642066.375	26364675.75		30743585.25	26364675.75	38540547.5	
1217	287.1027470092721	2.2883723	4668010.6625	3660247.875		4293506.1	3660247.875	5042515.225	
1218	405.1063083258521	2.2870343	4221843.4375	3205516.875		3806115.25	3205516.875	4637571.625	
1219	412.2080523442726	2.2883723	2637758.9499999997	1894448.5875		2460234.0	1894448.5875	2815283.9	
1220	217.15485994250213	2.2841408	7147999.5875	3788714.65		5040940.8	3788714.65	9255058.375	
1221	137.9875734461789	2.2884548	1295892.6125	1411425.8		1311714.5	1411425.8	1280070.725	
1222	154.1591927624977	2.2937407	8029769.125	6680471.875		8421737.5	6680471.875	7637800.75	
1223	321.19221222923784	2.2941935	61212996.25	23011763.0		70067239.5	23011763.0	52358753.0	
1224	139.98250598705388	2.2875254	3281299.025	2585436.675		3235806.125	2585436.675	3326791.925	
1225	172.16973635608568	2.2932928	2335690.0625	1919798.8		2420166.0250000004	1919798.8	2251214.0999999996	
1226	212.09203224965668	2.3120863	1396881.3375	1245914.45		1573575.85	1245914.45	1220186.825	
1227	430.2287952864432	2.2991629	5101512.3375	18945331.625		7728009.2	18945331.625	2475015.475	
1228	451.15842924091294	2.3038113	0.0	826899.25		0.0	826899.25	0.0	
1229	435.1842278741241	2.2995977	1597298.9375	7134575.625		2388692.575	7134575.625	805905.3	
1230	470.2236356773833	2.3030534	286227.025	1145516.375		0.0	1145516.375	572454.05	
1231	475.1793978044722	2.355753	585010.4199999999	1412541.2750000001		340108.82499999995	1412541.2750000001	829912.015	
1232	674.3513100691978	2.3120801	0.0	0.0		0.0	0.0	0.0	
1233	130.1421144078583	2.3162816	0.0	0.0		0.0	0.0	0.0	
1234	286.1886265354992	2.309134	0.0	0.0		0.0	0.0	0.0	
1235	467.3356877915169	2.308519	0.0	0.0		0.0	0.0	0.0	
1236	125.98654499767242	2.289204	1381437.4000000001	1521995.1749999998		1394378.6500000001	1521995.1749999998	1368496.15	
1237	154.9905112455248	2.2947626	2170501.8125	2386006.675		2191812.7	2386006.675	2149190.9250000003	
1238	171.993247613081	2.2944179	2435309.8375	1358267.675		2441601.25	1358267.675	2429018.425	
1239	230.10251451087035	2.3106198	2398250.1375	2750579.975		2469302.7	2750579.975	2327197.575	
1240	192.138348433588	2.3162816	0.0	0.0		0.0	0.0	0.0	
1241	198.0763286502119	2.3110964	4146704.775	4866307.675		4270802.05	4866307.675	4022607.5	
1242	445.3536907717024	2.3174217	0.0	0.0		0.0	0.0	0.0	
1243	245.16237306350445	2.3174243	0.0	0.0		0.0	0.0	0.0	
1244	127.12317711409553	2.3162816	0.0	0.0		0.0	0.0	0.0	
1245	129.1387865902883	2.3162816	0.0	0.0		0.0	0.0	0.0	
1246	166.1227526566024	2.3162816	0.0	0.0		0.0	0.0	0.0	
1247	223.18029975714128	2.3162816	0.0	0.0		0.0	0.0	0.0	
1248	234.13516764999616	2.3196218	3578633.68125	9018158.5		3698861.1375	9018158.5	3458406.225	
1249	431.3383388982008	2.32435	0.0	0.0		0.0	0.0	0.0	
1250	209.1649452228485	2.327687	0.0	0.0		0.0	0.0	0.0	
1251	264.03487262627857	2.3338249	2175794.3875	1582244.0		2382493.75	1582244.0	1969095.0250000004	
1252	220.13365579394767	2.334052	515958.145	1034399.0		1031916.29	1034399.0	0.0	
1253	237.14867113994043	2.3265462	720025.5562499999	1073149.675		1084613.7	1073149.675	355437.4125	
1254	141.95876099447472	2.2916994	496566.27749999997	513551.0925		526078.11	513551.0925	467054.44499999995	
1255	266.1395037272429	2.3405137	351218.33125	1048049.6		486750.85	1048049.6	215685.8125	
1256	139.98247609767935	2.3141916	2989025.85	2787478.125		2656057.825	2787478.125	3321993.875	
1257	136.06203175063845	2.3403952	454262.5625	1637168.8499999999		531885.675	1637168.8499999999	376639.45	
1258	162.9984597511354	2.3487623	1282701.6625	1082247.65		1316590.1749999998	1082247.65	1248813.15	
1259	163.03926257420895	2.342613	579425.68875	652707.375		783179.415	652707.375	375671.9625	
1260	255.12293404593328	2.3841572	1601391.6875	2416018.985		1433395.5	2416018.985	1769387.875	
1261	273.1333905604108	2.340736	666320.4375	1699596.5		0.0	1699596.5	1332640.875	
1262	266.16133559163046	2.3433619	11457345.6875	29086682.5		11803218.55	29086682.5	11111472.825	
1263	207.13833518472003	2.355277	1251889.74375	1841429.15		1412919.1	1841429.15	1090860.3875	
1264	422.1085967162076	2.362518	1613301.1749999998	2282399.825		2042756.6	2282399.825	1183845.75	
1265	332.20689510433635	2.3612828	685541.3375	1838327.85		1020202.9500000001	1838327.85	350879.725	
1266	388.2329726387781	2.377228	1738787.9625	2686874.95		1687150.6500000001	2686874.95	1790425.2750000001	
1267	337.18723390814307	2.3699205	1523995.025	283492.65		1786242.15	283492.65	1261747.9	
1268	307.09277210307755	2.370059	1640981.9375	1647994.65		1353398.9500000002	1647994.65	1928564.9250000003	
1269	147.11708654444175	2.3762467	2000621.1124999998	3090706.05		2154487.025	3090706.05	1846755.2000000002	
1270	370.27035569046257	2.3729947	336954.975	1006546.0		673909.95	1006546.0	0.0	
1271	149.13279045508847	2.377228	1630180.2125	2848347.175		1661911.275	2848347.175	1598449.15	
1272	135.11712981981717	2.3772058	1679549.8875	2258615.2249999996		1735822.2	2258615.2249999996	1623277.5749999997	
1273	209.11751859421727	2.3772004	4188751.2125	4369611.075		3979911.1500000004	4369611.075	4397591.275	
1274	173.13284534581828	2.3776655	8744027.45	13018693.95		9053636.325	13018693.95	8434418.575	
1275	191.14331457274508	2.3776655	12016025.5	18033213.2		12492188.375	18033213.2	11539862.625	
1276	411.19893547013385	2.378129	7322426.675000001	11938619.0		7795499.425	11938619.0	6849353.925	
1277	406.2075126442335	2.424994	5042768.6	3560692.3		4063782.75	3560692.3	6021754.45	
1278	373.1834393141133	2.379054	4687291.2125	5091160.625		4925692.85	5091160.625	4448889.575	
1279	163.1484011427698	2.3772058	4709646.449999999	6695333.649999999		4646180.0	6695333.649999999	4773112.9	
1280	430.2288514187344	2.308582	4938006.5	1696083.8		8339865.325	1696083.8	1536147.6749999998	
1281	248.12839727974105	2.3799596	2296606.6999999997	1807643.775		2498798.825	1807643.775	2094414.575	
1282	662.3235859680664	2.3689883	583795.3875	1585415.575		735406.125	1585415.575	432184.65	
1283	411.16376860632926	2.416258	3096790.7875	4302953.65		3533065.75	4302953.65	2660515.825	
1284	667.2789655585044	2.3855116	413148.4625	1236140.05		510804.15	1236140.05	315492.775	
1285	457.1685367632365	2.4058669	3010664.48	2247892.875		2384615.275	2247892.875	3636713.685	
1286	406.1648716475486	2.3864808	950107.8700000001	1775394.5		1140603.3900000001	1775394.5	759612.35	
1287	177.05495756839375	2.3905392	5734494.65	6517187.925		6251788.375	6517187.925	5217200.925	
1288	459.18432929987466	2.3906276	3754705.2875	5292224.425		4748772.325	5292224.425	2760638.25	
1289	379.1000607108044	2.3909953	4366571.1875	4534810.55		4782974.875	4534810.55	3950167.5	
1290	487.1928368062373	2.394223	2736044.7874999996	2992520.375		3038966.9000000004	2992520.375	2433122.675	
1291	374.144726433746	2.3909953	6409041.4375	6817027.0		7006667.375	6817027.0	5811415.5	
1292	195.06555306721623	2.391459	2797129.8375	2966263.65		3032761.325	2966263.65	2561498.35	
1293	440.149118879977	2.393289	6685291.0	7230773.0		6999456.25	7230773.0	6371125.75	
1294	504.2190037618521	2.3945434	2332379.8499999996	2440956.05		2630341.675	2440956.05	2034418.0250000001	
1295	509.1746490280289	2.3937562	4173673.2875	5527773.65		4608250.825	5527773.65	3739095.75	
1296	422.1384442226928	2.393289	3866524.5250000004	4434590.1		3966592.2749999994	4434590.1	3766456.775	
1297	325.1396283680566	2.395147	21719639.25	26234282.0		24183537.5	26234282.0	19255741.0	
1298	524.3069653582664	2.3936753	959769.65	1433826.375		1175678.0	1433826.375	743861.3	
1299	190.9933778856533	2.4052117	1316528.975	1020051.4		1353730.0499999998	1020051.4	1279327.9	
1300	349.1397822061459	2.4088411	1114820.53625	1020781.6		1123361.2	1020781.6	1106279.8725	
1301	672.8858669568754	2.3996332	264746.1125	568830.55		287602.375	568830.55	241889.85	
1302	207.0655530976157	2.4367616	2347845.8125	3777259.875		2837752.7499999995	3777259.875	1857938.875	
1303	307.1767009165576	2.4109905	23739437.5	6670103.825		27880633.75	6670103.825	19598241.25	
1304	354.1760932199519	2.4127414	289153.645	977565.4		322834.65	977565.4	255472.64	
1305	162.9984791897149	2.4169714	1106528.595	1255964.775		1066863.5899999999	1255964.775	1146193.6	
