CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
3086	5042	-22.100	0.000	0.7151	0.5478	1
3086	5048	-50.088	0.000	0.8222	0.7168	1
3086	5057	-50.095	0.000	0.7847	0.6246	1
3086	5214	-56.141	0.000	0.7934	0.6637	1
3086	5400	-82.159	0.000	0.7426	0.6059	1
3086	5403	-82.151	0.000	0.7845	0.6732	1
3086	5409	-52.103	0.000	0.7760	0.7078	1
3086	5609	-58.156	0.000	0.7640	0.5992	1
3086	5658	-58.155	0.000	0.7700	0.6273	1
3087	3173	-190.084	0.000	0.7126	0.5881	1
3087	3291	2.016	0.000	0.7192	0.5602	1
3087	3357	2.016	0.000	0.7391	0.5790	1
3087	3401	-28.031	0.000	0.7495	0.6155	1
3087	3483	-0.036	0.000	0.7352	0.6013	1
3087	4698	-52.102	0.000	0.7024	0.5708	1
3087	5404	-82.151	0.000	0.7069	0.5313	1
3088	3098	0.003	0.000	0.9282	0.7145	1
3088	3162	0.003	0.000	0.9219	0.6951	1
3089	3096	0.001	0.000	0.9428	0.8955	1
3089	3127	-0.171	0.000	0.9874	0.9504	1
3089	3129	-0.170	0.000	0.9730	0.8808	1
3089	3164	0.000	0.000	0.9599	0.9251	1
3089	3210	-0.000	0.000	0.9966	0.9823	1
3089	3248	0.001	0.000	0.8088	0.8659	1
3089	3341	0.000	0.000	0.7690	0.8954	1
3089	3398	-0.000	0.000	0.7844	0.8954	1
3089	3446	0.000	0.000	0.7780	0.9149	1
3089	3537	0.000	0.000	0.7727	0.9180	1
3089	3601	-0.000	0.000	0.7711	0.8370	1
3089	3670	0.001	0.000	0.7526	0.8336	1
3089	3671	-0.001	0.000	0.7874	0.9439	1
3089	3679	-0.000	0.000	0.8021	0.9489	1
3089	3733	-0.001	0.000	0.7633	0.8370	1
3089	3769	-0.001	0.000	0.7828	0.8955	1
3089	3824	-0.001	0.000	0.7530	0.8075	1
3089	3845	-0.001	0.000	0.7890	0.8955	1
3089	3924	-0.001	0.000	0.7771	0.9251	1
3089	3972	-0.001	0.000	0.7917	0.9430	1
3089	4088	-0.001	0.000	0.7668	0.8370	1
3089	4129	-0.000	0.000	0.7817	0.9194	1
3089	4208	-0.000	0.000	0.7876	0.9194	1
3089	4237	-0.000	0.000	0.7673	0.8898	1
3089	4282	-0.000	0.000	0.7644	0.8871	1
3089	4366	-0.000	0.000	0.7493	0.8575	1
3089	4449	-0.000	0.000	0.7644	0.8575	1
3090	3163	-0.000	0.000	0.9475	0.8795	1
3090	3209	-0.000	0.000	0.9564	0.8873	1
3090	3232	-23.016	0.000	0.8110	0.6548	1
3090	3323	-23.016	0.000	0.7168	0.5899	1
3090	3325	-0.000	0.000	0.9456	0.8766	1
