CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
2121	4282	-0.000	0.000	0.9197	0.8219	1
2121	4366	-0.000	0.000	0.8798	0.7790	1
2121	4449	-0.000	0.000	0.8542	0.7395	1
2122	2125	-18.011	0.000	0.7274	0.6938	1
2122	2465	24.002	0.000	0.7978	0.6950	1
2122	2931	11.929	0.000	0.7015	0.7712	1
2122	3501	39.959	0.000	0.7197	0.5861	1
2122	3511	39.960	0.000	0.7242	0.5861	1
2122	5780	51.994	0.000	0.7085	0.6001	1
2122	5883	51.994	0.000	0.7093	0.6001	1
2122	5886	51.995	0.000	0.7030	0.6001	1
2123	2125	18.010	0.000	0.8089	0.8033	1
2124	2202	-0.000	0.000	0.7655	0.6337	1
2124	2306	-2.016	0.000	0.7463	0.4813	1
2124	2369	-0.001	0.000	0.7835	0.5761	1
2125	2171	0.041	0.000	0.8282	0.7699	1
2125	2318	11.927	0.000	0.7018	0.7041	1
2125	2464	51.996	0.000	0.7425	0.6670	1
2125	2614	39.995	0.000	0.7048	0.5991	1
