id,area,rt,mz_range:min,mz_range:max,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,fragment_scans,charge,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_01.mzML:feature_state,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_01.mzML:area,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_01.mzML:rt,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_01.mzML:mz_range:min,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_01.mzML:mz_range:max,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_01.mzML:fwhm,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_01.mzML:rt_range:min,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_01.mzML:rt_range:max,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_01.mzML:mz,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_01.mzML:intensity_range:min,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_01.mzML:intensity_range:max,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_01.mzML:asymmetry_factor,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_01.mzML:tailing_factor,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_01.mzML:height,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_01.mzML:fragment_scans,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_01.mzML:rt_ms2_apex_distance,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_01.mzML:charge,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_01.mzML:isotopes
714,8.868E6,11.0312,685.43549,685.44342,10.308,11.2859,685.43626,5.238E5,6.176E7,6.176E7,9,1,DETECTED,8.868E6,11.0312,685.43549,685.44342,0.115,10.308,11.2859,685.43626,5.238E5,6.176E7,2.3154,1.7783,6.176E7,9,-0.0831,1,3
715,6.583E7,11.0312,708.51099,708.51318,10.6872,11.3818,708.51145,3.387E6,4.698E8,4.698E8,17,1,DETECTED,6.583E7,11.0312,708.51099,708.51318,0.1075,10.6872,11.3818,708.51145,3.387E6,4.698E8,2.1399,2.4617,4.698E8,17,-0.3251,1,5
717,1.491E5,11.0312,709.61151,709.61395,10.968,11.1024,709.61249,5.639E5,1.57E6,1.57E6,0,,DETECTED,1.491E5,11.0312,709.61151,709.61395,0.1136,10.968,11.1024,709.61249,5.639E5,1.57E6,1.1274,1.0637,1.57E6,,,,
718,1.289E6,11.0312,726.46265,726.46661,10.9361,11.214,726.46324,5.149E5,1.221E7,1.221E7,3,1,DETECTED,1.289E6,11.0312,726.46265,726.46661,0.1353,10.9361,11.214,726.46324,5.149E5,1.221E7,1.2127,1.4618,1.221E7,3,-0.0502,1,3
719,3.353E5,11.0312,731.4895,731.49133,10.9521,11.1423,731.49032,5.989E5,3.471E6,3.471E6,0,1,DETECTED,3.353E5,11.0312,731.4895,731.49133,0.104,10.9521,11.1423,731.49032,5.989E5,3.471E6,1.332,1.2024,3.471E6,,,1,2
724,1.831E6,11.0312,1347.88245,1347.88464,10.9521,11.1263,1347.88333,5.152E5,2.598E7,2.598E7,3,1,DETECTED,1.831E6,11.0312,1347.88245,1347.88464,0.0661,10.9521,11.1263,1347.88333,5.152E5,2.598E7,1.0919,1.0605,2.598E7,3,-0.0435,1,4
728,1.93E5,11.0312,1364.85486,1364.86316,10.9759,11.0945,1364.86104,5.264E5,3.07E6,3.07E6,0,1,DETECTED,1.93E5,11.0312,1364.85486,1364.86316,0.0654,10.9759,11.0945,1364.86104,5.264E5,3.07E6,1.513,1.0726,3.07E6,,,1,3
730,2.448E6,11.0312,1370.95752,1370.96179,10.9521,11.1502,1370.95988,5.314E5,3.643E7,3.643E7,3,1,DETECTED,2.448E6,11.0312,1370.95752,1370.96179,0.0668,10.9521,11.1502,1370.95988,5.314E5,3.643E7,1.032,1.0377,3.643E7,3,-0.0491,1,4
733,2.767E5,11.0391,663.52319,663.52472,10.968,11.1104,663.52392,6.676E5,3.289E6,3.289E6,0,,DETECTED,2.767E5,11.0391,663.52319,663.52472,0.0924,10.968,11.1104,663.52392,6.676E5,3.289E6,1.0032,1.0016,3.289E6,,,,
736,7.59E4,11.047,216.92285,216.92325,11.0075,11.0865,216.92304,6.395E5,1.272E6,1.272E6,0,,DETECTED,7.59E4,11.047,216.92285,216.92325,0.0205,11.0075,11.0865,216.92304,6.395E5,1.272E6,1.003,1.0015,1.272E6,,,,
737,2.086E6,11.047,358.97986,358.9808,10.2433,11.4297,358.98033,1.073E6,2.384E6,2.384E6,0,,DETECTED,2.086E6,11.047,358.97986,358.9808,1.1586,10.2433,11.4297,358.98033,1.073E6,2.384E6,0.4763,0.7381,2.384E6,,,,
739,2.229E5,11.047,647.45819,647.46027,10.8238,11.0707,647.45931,5.635E5,1.493E6,1.493E6,0,,DETECTED,2.229E5,11.047,647.45819,647.46027,0.1601,10.8238,11.0707,647.45931,5.635E5,1.493E6,0.1062,0.5531,1.493E6,,,,
747,1.895E6,11.0628,124.08712,124.08727,11.0154,11.1104,124.0872,1.104E7,3.018E7,3.018E7,2,1,DETECTED,1.895E6,11.0628,124.08712,124.08727,0.0744,11.0154,11.1104,124.0872,1.104E7,3.018E7,1.0048,1.0024,3.018E7,2,-0.0119,1,3
749,1.279E5,11.0628,135.07918,135.07942,11.0154,11.1104,135.07932,7.09E5,2.176E6,2.176E6,0,,DETECTED,1.279E5,11.0628,135.07918,135.07942,0.0546,11.0154,11.1104,135.07932,7.09E5,2.176E6,1.0048,1.0024,2.176E6,,,,
750,1.714E5,11.0628,176.10568,176.1062,11.0154,11.1263,176.10595,8.431E5,2.61E6,2.61E6,0,,DETECTED,1.714E5,11.0628,176.10568,176.1062,0.0507,11.0154,11.1263,176.10595,8.431E5,2.61E6,1.3412,1.1706,2.61E6,,,,
751,2.152E5,11.0865,122.07144,122.07166,10.9759,11.1104,122.07159,7.759E5,2.964E6,2.964E6,0,,DETECTED,2.152E5,11.0865,122.07144,122.07166,0.0805,10.9759,11.1104,122.07159,7.759E5,2.964E6,0.2156,0.6078,2.964E6,,,,
752,1.182E5,11.0865,134.0714,134.07161,10.9759,11.1104,134.0715,5.067E5,1.44E6,1.44E6,0,,DETECTED,1.182E5,11.0865,134.0714,134.07161,0.0431,10.9759,11.1104,134.0715,5.067E5,1.44E6,0.2156,0.6078,1.44E6,,,,
753,4.131E5,11.0865,136.08707,136.08717,10.9759,11.1104,136.08713,1.668E6,5.666E6,5.666E6,0,,DETECTED,4.131E5,11.0865,136.08707,136.08717,0.0544,10.9759,11.1104,136.08713,1.668E6,5.666E6,0.2156,0.6078,5.666E6,,,,
754,1.076E5,11.0865,137.08218,137.0824,11.0312,11.1104,137.08233,5.454E5,2.064E6,2.064E6,0,,DETECTED,1.076E5,11.0865,137.08218,137.0824,0.04,11.0312,11.1104,137.08233,5.454E5,2.064E6,0.4308,0.7154,2.064E6,,,,
755,2.826E5,11.0865,138.10269,138.10284,11.0312,11.1104,138.10276,1.646E6,5.893E6,5.893E6,0,,DETECTED,2.826E5,11.0865,138.10269,138.10284,0.0521,11.0312,11.1104,138.10276,1.646E6,5.893E6,0.4308,0.7154,5.893E6,,,,
756,2.023E5,11.0865,140.08191,140.08206,11.0312,11.1104,140.08202,1.109E6,4.768E6,4.768E6,0,,DETECTED,2.023E5,11.0865,140.08191,140.08206,0.0572,11.0312,11.1104,140.08202,1.109E6,4.768E6,0.4308,0.7154,4.768E6,,,,
757,2.416E5,11.0865,140.11821,140.11847,10.9759,11.1104,140.11835,5.984E5,3.566E6,3.566E6,0,,DETECTED,2.416E5,11.0865,140.11821,140.11847,0.108,10.9759,11.1104,140.11835,5.984E5,3.566E6,0.2156,0.6078,3.566E6,,,,
758,1.235E5,11.0865,148.08699,148.08722,11.0312,11.1104,148.08709,8.347E5,2.778E6,2.778E6,0,,DETECTED,1.235E5,11.0865,148.08699,148.08722,0.0292,11.0312,11.1104,148.08709,8.347E5,2.778E6,0.4308,0.7154,2.778E6,,,,
759,1.734E5,11.0865,152.1183,152.11855,10.9759,11.1104,152.11842,5.948E5,2.37E6,2.37E6,0,,DETECTED,1.734E5,11.0865,152.1183,152.11855,0.0498,10.9759,11.1104,152.11842,5.948E5,2.37E6,0.2156,0.6078,2.37E6,,,,
760,3.83E5,11.0865,153.11354,153.11375,11.0075,11.1104,153.11365,1.792E6,6.751E6,6.751E6,1,,DETECTED,3.83E5,11.0865,153.11354,153.11375,0.0463,11.0075,11.1104,153.11365,1.792E6,6.751E6,0.3018,0.6509,6.751E6,1,0.0061,,
761,2.535E5,11.0865,161.08211,161.08244,10.9759,11.1104,161.08233,8.014E5,3.496E6,3.496E6,0,,DETECTED,2.535E5,11.0865,161.08211,161.08244,0.0393,10.9759,11.1104,161.08233,8.014E5,3.496E6,0.2156,0.6078,3.496E6,,,,
762,3.486E5,11.0865,163.09793,163.09811,11.0312,11.1104,163.098,2.035E6,8.335E6,8.335E6,2,,DETECTED,3.486E5,11.0865,163.09793,163.09811,0.0435,11.0312,11.1104,163.098,2.035E6,8.335E6,0.4308,0.7154,8.335E6,2,-0.0334,,
763,3.465E5,11.0865,165.11359,165.11386,10.9759,11.1104,165.11373,1.267E6,5.026E6,5.026E6,0,,DETECTED,3.465E5,11.0865,165.11359,165.11386,0.0763,10.9759,11.1104,165.11373,1.267E6,5.026E6,0.2156,0.6078,5.026E6,,,,
764,2.112E5,11.0865,167.12917,167.12938,10.9759,11.0945,167.12929,7.909E5,3.594E6,3.594E6,0,,DETECTED,2.112E5,11.0865,167.12917,167.12938,0.0232,10.9759,11.0945,167.12929,7.909E5,3.594E6,0.0718,0.5359,3.594E6,,,,
765,1.073E5,11.0865,177.11324,177.11374,11.0312,11.1104,177.11363,6.825E5,2.361E6,2.361E6,0,,DETECTED,1.073E5,11.0865,177.11324,177.11374,0.0363,11.0312,11.1104,177.11363,6.825E5,2.361E6,0.4308,0.7154,2.361E6,,,,
766,8.743E4,11.0865,178.10849,178.10902,11.0312,11.1104,178.10888,5.394E5,1.845E6,1.845E6,0,,DETECTED,8.743E4,11.0865,178.10849,178.10902,0.0247,11.0312,11.1104,178.10888,5.394E5,1.845E6,0.4308,0.7154,1.845E6,,,,
767,1.363E5,11.0865,179.09276,179.09303,11.0312,11.1104,179.09292,7.405E5,2.478E6,2.478E6,0,,DETECTED,1.363E5,11.0865,179.09276,179.09303,0.0662,11.0312,11.1104,179.09292,7.405E5,2.478E6,0.4308,0.7154,2.478E6,,,,
768,8.379E4,11.0865,190.10867,190.10925,11.0391,11.1104,190.10891,6.945E5,1.884E6,1.884E6,0,,DETECTED,8.379E4,11.0865,190.10867,190.10925,0.0387,11.0391,11.1104,190.10891,6.945E5,1.884E6,0.5025,0.7512,1.884E6,,,,
769,1.233E5,11.0865,192.12416,192.12466,11.0075,11.1104,192.12449,6.554E5,1.956E6,1.956E6,0,,DETECTED,1.233E5,11.0865,192.12416,192.12466,0.0782,11.0075,11.1104,192.12449,6.554E5,1.956E6,0.3018,0.6509,1.956E6,,,,
770,8.864E4,11.0865,194.13994,194.14055,11.0233,11.1104,194.14028,5.365E5,1.707E6,1.707E6,0,,DETECTED,8.864E4,11.0865,194.13994,194.14055,0.0225,11.0233,11.1104,194.14028,5.365E5,1.707E6,0.3771,0.6885,1.707E6,,,,
771,8.343E4,11.0865,202.10889,202.1091,11.0312,11.0945,202.10896,6.857E5,2.09E6,2.09E6,0,,DETECTED,8.343E4,11.0865,202.10889,202.1091,0.0529,11.0312,11.0945,202.10896,6.857E5,2.09E6,0.1435,0.5717,2.09E6,,,,
772,1.114E6,11.0945,294.93881,294.93976,10.1222,11.3498,294.93939,5.082E5,1.325E6,1.325E6,0,,DETECTED,1.114E6,11.0945,294.93881,294.93976,1.0072,10.1222,11.3498,294.93939,5.082E5,1.325E6,0.2627,0.6313,1.325E6,,,,
773,9.108E5,11.0945,326.87646,326.87762,10.2838,11.206,326.87701,5.209E5,1.411E6,1.411E6,0,,DETECTED,9.108E5,11.0945,326.87646,326.87762,0.8599,10.2838,11.206,326.87701,5.209E5,1.411E6,0.1376,0.5688,1.411E6,,,,
774,2.768E5,11.1024,149.08229,149.08247,11.0391,11.1104,149.08241,2.137E6,5.181E6,5.181E6,1,,DETECTED,2.768E5,11.1024,149.08229,149.08247,0.0426,11.0391,11.1104,149.08241,2.137E6,5.181E6,0.1257,0.5628,5.181E6,1,0.0039,,
775,1.639E5,11.1024,167.09271,167.09306,11.0154,11.1104,167.09294,9.089E5,2.624E6,2.624E6,0,,DETECTED,1.639E5,11.1024,167.09271,167.09306,0.0708,11.0154,11.1104,167.09294,9.089E5,2.624E6,0.0915,0.5457,2.624E6,,,,
776,2.285E5,11.1024,167.12936,167.1295,11.0945,11.222,167.12944,7.909E5,2.677E6,2.677E6,0,,DETECTED,2.285E5,11.1024,167.12936,167.1295,0.0565,11.0945,11.222,167.12944,7.909E5,2.677E6,15.0558,8.0279,2.677E6,,,,
777,7.633E4,11.1024,816.64081,816.64313,11.0786,11.1423,816.64162,5.576E5,2.281E6,2.281E6,0,,DETECTED,7.633E4,11.1024,816.64081,816.64313,0.0341,11.0786,11.1423,816.64162,5.576E5,2.281E6,1.6737,1.3369,2.281E6,,,,
778,4.281E5,11.1263,126.10287,126.10298,11.1104,11.222,126.10293,1.86E6,5.213E6,5.213E6,2,,DETECTED,4.281E5,11.1263,126.10287,126.10298,0.0768,11.1104,11.222,126.10293,1.86E6,5.213E6,6.0037,3.5018,5.213E6,2,0.005,,
779,1.161E5,11.1263,772.61511,772.61627,11.0945,11.1741,772.61568,6.902E5,2.839E6,2.839E6,0,1,DETECTED,1.161E5,11.1263,772.61511,772.61627,0.0361,11.0945,11.1741,772.61568,6.902E5,2.839E6,1.5022,1.2511,2.839E6,,,1,2
781,1.099E5,11.1423,122.07161,122.07171,11.1104,11.1741,122.07166,9.934E5,2.128E6,2.128E6,0,,DETECTED,1.099E5,11.1423,122.07161,122.07171,0.0438,11.1104,11.1741,122.07166,9.934E5,2.128E6,1.0004,1.0002,2.128E6,,,,
782,3.456E6,11.1423,124.08723,124.08732,11.1104,11.2779,124.08728,1.304E7,2.731E7,2.731E7,4,,DETECTED,3.456E6,11.1423,124.08723,124.08732,0.0406,11.1104,11.2779,124.08728,1.304E7,2.731E7,4.2563,2.6281,2.731E7,4,-0.0132,,
783,2.229E5,11.1423,128.11852,128.11864,11.1104,11.222,128.11859,8.535E5,2.873E6,2.873E6,0,,DETECTED,2.229E5,11.1423,128.11852,128.11864,0.0768,11.1104,11.222,128.11859,8.535E5,2.873E6,2.5014,1.7507,2.873E6,,,,
784,1.633E5,11.1423,134.07152,134.07164,11.1104,11.2779,134.07158,5.056E5,1.483E6,1.483E6,0,,DETECTED,1.633E5,11.1423,134.07152,134.07164,0.103,11.1104,11.2779,134.07158,5.056E5,1.483E6,4.2563,2.6281,1.483E6,,,,
785,2.275E5,11.1423,140.08205,140.08214,11.1104,11.198,140.08209,1.109E6,4.152E6,4.152E6,0,,DETECTED,2.275E5,11.1423,140.08205,140.08214,0.0442,11.1104,11.198,140.08209,1.109E6,4.152E6,1.7505,1.3753,4.152E6,,,,
786,4.441E5,11.1423,151.09801,151.09816,11.1104,11.222,151.09808,2.174E6,5.3E6,5.3E6,2,,DETECTED,4.441E5,11.1423,151.09801,151.09816,0.0804,11.1104,11.222,151.09808,2.174E6,5.3E6,2.5014,1.7507,5.3E6,2,-0.0098,,
787,4.55E5,11.1423,153.11371,153.11383,11.1104,11.222,153.11375,1.792E6,5.633E6,5.633E6,1,,DETECTED,4.55E5,11.1423,153.11371,153.11383,0.0792,11.1104,11.222,153.11375,1.792E6,5.633E6,2.5014,1.7507,5.633E6,1,-0.003,,
788,1.594E5,11.1423,155.12932,155.12946,11.1104,11.2699,155.12939,5.156E5,1.474E6,1.474E6,0,,DETECTED,1.594E5,11.1423,155.12932,155.12946,0.0833,11.1104,11.2699,155.12939,5.156E5,1.474E6,4.0055,2.5028,1.474E6,,,,
789,1.35E5,11.1423,161.08235,161.08252,11.1104,11.1741,161.08246,8.68E5,2.912E6,2.912E6,0,,DETECTED,1.35E5,11.1423,161.08235,161.08252,0.045,11.1104,11.1741,161.08246,8.68E5,2.912E6,1.0004,1.0002,2.912E6,,,,
790,3.137E5,11.1423,163.09802,163.09813,11.1104,11.1741,163.09809,2.035E6,6.47E6,6.47E6,1,,DETECTED,3.137E5,11.1423,163.09802,163.09813,0.0431,11.1104,11.1741,163.09809,2.035E6,6.47E6,1.0004,1.0002,6.47E6,1,0.0141,,
791,1.726E5,11.1423,176.1059,176.1062,11.1263,11.206,176.10605,1.042E6,3.112E6,3.112E6,0,,DETECTED,1.726E5,11.1423,176.1059,176.1062,0.065,11.1263,11.206,176.10605,1.042E6,3.112E6,4.0004,2.5002,3.112E6,,,,
792,1.358E5,11.1423,178.10895,178.10912,11.1104,11.222,178.10905,5.394E5,1.578E6,1.578E6,0,,DETECTED,1.358E5,11.1423,178.10895,178.10912,0.0635,11.1104,11.222,178.10905,5.394E5,1.578E6,2.5014,1.7507,1.578E6,,,,
793,1.174E5,11.1423,179.09299,179.09314,11.1104,11.1741,179.09308,8.495E5,2.827E6,2.827E6,0,,DETECTED,1.174E5,11.1423,179.09299,179.09314,0.0252,11.1104,11.1741,179.09308,8.495E5,2.827E6,1.0004,1.0002,2.827E6,,,,
794,1.227E5,11.1423,179.12933,179.12952,11.1104,11.222,179.12944,5.635E5,1.433E6,1.433E6,0,,DETECTED,1.227E5,11.1423,179.12933,179.12952,0.074,11.1104,11.222,179.12944,5.635E5,1.433E6,2.5014,1.7507,1.433E6,,,,
795,1.517E5,11.1423,192.12457,192.12473,11.1104,11.222,192.12466,7.259E5,1.744E6,1.744E6,0,,DETECTED,1.517E5,11.1423,192.12457,192.12473,0.078,11.1104,11.222,192.12466,7.259E5,1.744E6,2.5014,1.7507,1.744E6,,,,
796,2.418E5,11.1502,234.09727,234.09787,10.9996,11.2699,234.0976,6.609E5,1.217E6,1.217E6,0,,DETECTED,2.418E5,11.1502,234.09727,234.09787,0.116,10.9996,11.2699,234.0976,6.609E5,1.217E6,0.7949,0.8974,1.217E6,,,,
797,1.503E5,11.1502,297.05853,297.05905,11.0549,11.2459,297.05876,5.152E5,1.086E6,1.086E6,0,,DETECTED,1.503E5,11.1502,297.05853,297.05905,0.1382,11.0549,11.2459,297.05876,5.152E5,1.086E6,1.004,1.002,1.086E6,,,,
798,1.238E5,11.1502,728.58728,728.58893,11.1183,11.206,728.58857,5.449E5,3.08E6,3.08E6,0,,DETECTED,1.238E5,11.1502,728.58728,728.58893,0.0366,11.1183,11.206,728.58857,5.449E5,3.08E6,4.2127,1.3748,3.08E6,,,,
799,6.529E5,11.1582,149.08243,149.08255,11.1104,11.2779,149.08249,2.307E6,5.388E6,5.388E6,2,,DETECTED,6.529E5,11.1582,149.08243,149.08255,0.1778,11.1104,11.2779,149.08249,2.307E6,5.388E6,2.5031,1.7515,5.388E6,2,-0.0109,,
800,1.462E5,11.1582,152.11842,152.11862,11.1104,11.222,152.11851,5.948E5,1.733E6,1.733E6,0,,DETECTED,1.462E5,11.1582,152.11842,152.11862,0.0754,11.1104,11.222,152.11851,5.948E5,1.733E6,1.3335,1.1668,1.733E6,,,,
801,1.696E5,11.1582,167.09296,167.09315,11.1104,11.206,167.09309,9.089E5,2.373E6,2.373E6,0,,DETECTED,1.696E5,11.1582,167.09296,167.09315,0.0915,11.1104,11.206,167.09309,9.089E5,2.373E6,0.9997,0.9998,2.373E6,,,,
802,1.078E5,11.1582,194.14023,194.1405,11.1104,11.222,194.14039,5.777E5,1.315E6,1.315E6,0,,DETECTED,1.078E5,11.1582,194.14023,194.1405,0.0804,11.1104,11.222,194.14039,5.777E5,1.315E6,1.3335,1.1668,1.315E6,,,,
803,4.653E5,11.1582,508.54565,508.54718,11.0233,11.3498,508.54608,5.068E5,2.484E6,2.484E6,0,,DETECTED,4.653E5,11.1582,508.54565,508.54718,0.1828,11.0233,11.3498,508.54608,5.068E5,2.484E6,1.4208,1.2104,2.484E6,,,,
805,1.117E5,11.1662,684.56189,684.56384,11.1343,11.222,684.56321,5.151E5,2.73E6,2.73E6,0,,DETECTED,1.117E5,11.1662,684.56189,684.56384,0.0377,11.1343,11.222,684.56321,5.151E5,2.73E6,2.9571,1.3753,2.73E6,,,,
806,2.823E5,11.1662,1199.84033,1199.84583,11.0786,11.2619,1199.84337,5.961E5,2.893E6,2.893E6,0,1,DETECTED,2.823E5,11.1662,1199.84033,1199.84583,0.1017,11.0786,11.2619,1199.84337,5.961E5,2.893E6,1.0938,1.0469,2.893E6,,,1,2
807,3.53E6,11.1741,531.4071,531.40851,11.0233,11.3498,531.40828,1.57E6,2.294E7,2.294E7,6,1,DETECTED,3.53E6,11.1741,531.4071,531.40851,0.2433,11.0233,11.3498,531.40828,1.57E6,2.294E7,1.4939,1.1033,2.294E7,6,-0.0588,1,2
810,5.522E5,11.1821,761.5423,761.55389,11.0549,11.4536,761.5524,5.502E5,2.734E6,2.734E6,0,1,DETECTED,5.522E5,11.1821,761.5423,761.55389,0.1842,11.0549,11.4536,761.5524,5.502E5,2.734E6,2.1342,1.5671,2.734E6,,,1,2
811,2.558E5,11.1821,784.6272,784.62976,11.0945,11.3738,784.6286,5.257E5,1.315E6,1.315E6,0,,DETECTED,2.558E5,11.1821,784.6272,784.62976,0.2161,11.0945,11.3738,784.6286,5.257E5,1.315E6,2.1879,1.5939,1.315E6,,,,
813,2.124E5,11.1901,515.41223,515.41357,11.1263,11.2619,515.41328,5.02E5,2.979E6,2.979E6,0,,DETECTED,2.124E5,11.1901,515.41223,515.41357,0.077,11.1263,11.2619,515.41328,5.02E5,2.979E6,1.6693,1.0635,2.979E6,,,,
814,1.811E5,11.1901,532.43945,532.44043,11.1263,11.2539,532.44024,5.104E5,2.816E6,2.816E6,0,,DETECTED,1.811E5,11.1901,532.43945,532.44043,0.0674,11.1263,11.2539,532.44024,5.104E5,2.816E6,0.975,1.0008,2.816E6,,,,
815,4.788E6,11.1901,537.39496,537.39764,11.0233,11.549,537.39525,5.31E5,4.486E7,4.486E7,7,1,DETECTED,4.788E6,11.1901,537.39496,537.39764,0.0822,11.0233,11.549,537.39525,5.31E5,4.486E7,2.1126,2.0797,4.486E7,7,-0.0736,1,2
817,2.609E5,11.1901,539.39783,539.40088,11.1104,11.2699,539.39907,5.611E5,3.095E6,3.095E6,0,,DETECTED,2.609E5,11.1901,539.39783,539.40088,0.0859,11.1104,11.2699,539.39907,5.611E5,3.095E6,0.9014,1.001,3.095E6,,,,
818,7.394E4,11.1901,560.47113,560.47223,11.1343,11.222,560.47161,5.172E5,1.392E6,1.392E6,0,,DETECTED,7.394E4,11.1901,560.47113,560.47223,0.0735,11.1343,11.222,560.47161,5.172E5,1.392E6,0.572,0.786,1.392E6,,,,
819,1.044E6,11.1901,576.46393,576.46613,11.0786,11.5649,576.46566,5.617E5,4.257E6,4.257E6,1,1,DETECTED,1.044E6,11.1901,576.46393,576.46613,0.2455,11.0786,11.5649,576.46566,5.617E5,4.257E6,3.4038,2.1817,4.257E6,1,-0.0098,1,2
820,9.806E4,11.1901,640.53589,640.53735,11.1582,11.238,640.53672,5.198E5,2.625E6,2.625E6,0,,DETECTED,9.806E4,11.1901,640.53589,640.53735,0.0344,11.1582,11.238,640.53672,5.198E5,2.625E6,2.8079,1.2514,2.625E6,,,,
821,1.897E5,11.198,464.3103,464.31216,11.0945,11.3099,464.31073,5.021E5,1.259E6,1.259E6,0,,DETECTED,1.897E5,11.198,464.3103,464.31216,0.1917,11.0945,11.3099,464.31073,5.021E5,1.259E6,1.0799,1.04,1.259E6,,,,
822,2.903E5,11.198,569.36267,569.36444,11.1104,11.3019,569.36385,6.368E5,2.267E6,2.267E6,0,,DETECTED,2.903E5,11.198,569.36267,569.36444,0.1496,11.1104,11.3019,569.36385,6.368E5,2.267E6,1.1847,1.0924,2.267E6,,,,
824,4.855E5,11.198,677.55273,677.55676,11.0707,11.4058,677.55574,5.226E5,2.434E6,2.434E6,0,1,DETECTED,4.855E5,11.198,677.55273,677.55676,0.1958,11.0707,11.4058,677.55574,5.226E5,2.434E6,1.6312,1.3156,2.434E6,,,1,2
825,1.617E5,11.206,137.08237,137.08249,11.1104,11.222,137.08242,7.969E5,1.873E6,1.873E6,0,,DETECTED,1.617E5,11.206,137.08237,137.08249,0.046,11.1104,11.222,137.08242,7.969E5,1.873E6,0.167,0.5835,1.873E6,,,,
826,3.757E5,11.206,138.10278,138.10291,11.1104,11.222,138.10283,1.646E6,4.499E6,4.499E6,1,,DETECTED,3.757E5,11.206,138.10278,138.10291,0.0501,11.1104,11.222,138.10283,1.646E6,4.499E6,0.167,0.5835,4.499E6,1,-0.0417,,
827,1.834E5,11.206,140.11835,140.1185,11.1104,11.222,140.11845,5.984E5,2.277E6,2.277E6,0,,DETECTED,1.834E5,11.206,140.11835,140.1185,0.0236,11.1104,11.222,140.11845,5.984E5,2.277E6,0.167,0.5835,2.277E6,,,,
828,2.79E5,11.206,148.0871,148.08725,11.1104,11.2859,148.08718,8.347E5,2.84E6,2.84E6,0,,DETECTED,2.79E5,11.206,148.0871,148.08725,0.0619,11.1104,11.2859,148.08718,8.347E5,2.84E6,0.8355,0.9178,2.84E6,,,,
829,1.84E5,11.206,150.10278,150.10291,11.1104,11.222,150.10286,9.533E5,2.036E6,2.036E6,0,,DETECTED,1.84E5,11.206,150.10278,150.10291,0.0585,11.1104,11.222,150.10286,9.533E5,2.036E6,0.167,0.5835,2.036E6,,,,
830,3.299E5,11.206,165.11375,165.11389,11.1104,11.222,165.11382,1.435E6,3.834E6,3.834E6,0,,DETECTED,3.299E5,11.206,165.11375,165.11389,0.0322,11.1104,11.222,165.11382,1.435E6,3.834E6,0.167,0.5835,3.834E6,,,,
831,1.693E5,11.206,175.0981,175.09837,11.1104,11.2859,175.09824,5.578E5,1.825E6,1.825E6,0,,DETECTED,1.693E5,11.206,175.0981,175.09837,0.0635,11.1104,11.2859,175.09824,5.578E5,1.825E6,0.8355,0.9178,1.825E6,,,,
832,2.065E5,11.206,190.1089,190.10912,11.1104,11.2779,190.10903,6.945E5,1.787E6,1.787E6,0,,DETECTED,2.065E5,11.206,190.1089,190.10912,0.076,11.1104,11.2779,190.10903,6.945E5,1.787E6,0.7518,0.8759,1.787E6,,,,
834,6.798E4,11.206,587.31018,587.31097,11.1821,11.238,587.31054,5.379E5,2.33E6,2.33E6,0,,DETECTED,6.798E4,11.206,587.31018,587.31097,0.0299,11.1821,11.238,587.31054,5.379E5,2.33E6,1.3365,1.1682,2.33E6,,,,
835,8.96E4,11.206,596.5097,596.5105,11.1741,11.2539,596.51001,5.264E5,2.169E6,2.169E6,0,,DETECTED,8.96E4,11.206,596.5097,596.5105,0.0384,11.1741,11.2539,596.51001,5.264E5,2.169E6,1.5034,1.2517,2.169E6,,,,
836,5.488E4,11.206,632.36865,632.36957,11.1821,11.238,632.36897,5.21E5,1.737E6,1.737E6,0,,DETECTED,5.488E4,11.206,632.36865,632.36957,0.0315,11.1821,11.238,632.36897,5.21E5,1.737E6,1.3365,1.1682,1.737E6,,,,
838,1.378E5,11.214,649.5224,649.52637,11.1104,11.2699,649.52499,5.552E5,1.262E6,1.262E6,0,,DETECTED,1.378E5,11.214,649.5224,649.52637,0.1488,11.1104,11.2699,649.52499,5.552E5,1.262E6,0.5397,0.7698,1.262E6,,,,
839,1.373E5,11.222,167.09303,167.09315,11.206,11.2779,167.09308,1.301E6,2.627E6,2.627E6,0,,DETECTED,1.373E5,11.222,167.09303,167.09315,0.0629,11.206,11.2779,167.09308,1.301E6,2.627E6,3.5031,2.2515,2.627E6,,,,
