id,area,rt,mz_range:min,mz_range:max,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,fragment_scans,charge,datafile:20250402_PMA_tp24_000028_01_01.mzML:feature_state,datafile:20250402_PMA_tp24_000028_01_01.mzML:area,datafile:20250402_PMA_tp24_000028_01_01.mzML:rt,datafile:20250402_PMA_tp24_000028_01_01.mzML:mz_range:min,datafile:20250402_PMA_tp24_000028_01_01.mzML:mz_range:max,datafile:20250402_PMA_tp24_000028_01_01.mzML:fwhm,datafile:20250402_PMA_tp24_000028_01_01.mzML:rt_range:min,datafile:20250402_PMA_tp24_000028_01_01.mzML:rt_range:max,datafile:20250402_PMA_tp24_000028_01_01.mzML:mz,datafile:20250402_PMA_tp24_000028_01_01.mzML:intensity_range:min,datafile:20250402_PMA_tp24_000028_01_01.mzML:intensity_range:max,datafile:20250402_PMA_tp24_000028_01_01.mzML:asymmetry_factor,datafile:20250402_PMA_tp24_000028_01_01.mzML:tailing_factor,datafile:20250402_PMA_tp24_000028_01_01.mzML:height,datafile:20250402_PMA_tp24_000028_01_01.mzML:fragment_scans,datafile:20250402_PMA_tp24_000028_01_01.mzML:rt_ms2_apex_distance,datafile:20250402_PMA_tp24_000028_01_01.mzML:charge,datafile:20250402_PMA_tp24_000028_01_01.mzML:isotopes
2012,7.492E4,8.0314,767.39514,767.39728,8.0072,8.0642,767.39654,5.584E5,2.483E6,2.483E6,0,,DETECTED,7.492E4,8.0314,767.39514,767.39728,0.0318,8.0072,8.0642,767.39654,5.584E5,2.483E6,1.3553,1.1776,2.483E6,,,,
2013,1.898E6,8.0314,902.51056,902.51227,8.0072,8.1229,902.51094,6.229E5,5.816E7,5.816E7,2,1,DETECTED,1.898E6,8.0314,902.51056,902.51227,0.0279,8.0072,8.1229,902.51094,6.229E5,5.816E7,1.3966,1.373,5.816E7,2,0.0097,1,3
2016,6.014E5,8.0314,907.46625,907.46741,8.0072,8.0809,907.46657,8.418E5,2.001E7,2.001E7,2,1,DETECTED,6.014E5,8.0314,907.46625,907.46741,0.027,8.0072,8.0809,907.46657,8.418E5,2.001E7,1.3351,1.3219,2.001E7,2,-0.0099,1,3
2019,7.591E4,8.0314,991.05347,991.05835,7.9673,8.0642,991.05716,5.11E5,1.227E6,1.227E6,0,,DETECTED,7.591E4,8.0314,991.05347,991.05835,0.051,7.9673,8.0642,991.05716,5.11E5,1.227E6,0.5119,0.7559,1.227E6,,,,
2020,2.194E5,8.0314,1321.07275,1321.07654,7.9514,8.1229,1321.07476,5.83E5,2.348E6,2.348E6,0,,DETECTED,2.194E5,8.0314,1321.07275,1321.07654,0.0881,7.9514,8.1229,1321.07476,5.83E5,2.348E6,1.1432,1.0716,2.348E6,,,,
2021,1.336E5,8.0394,561.37842,561.37962,7.9912,8.0725,561.37904,5.991E5,3.463E6,3.463E6,1,,DETECTED,1.336E5,8.0394,561.37842,561.37962,0.0331,7.9912,8.0725,561.37904,5.991E5,3.463E6,0.5825,0.8427,3.463E6,1,-0.0042,,
2022,2.044E5,8.0394,746.4649,746.46936,7.9832,8.0809,746.4689,5.449E5,5.208E6,5.208E6,1,1,DETECTED,2.044E5,8.0394,746.4649,746.46936,0.033,7.9832,8.0809,746.4689,5.449E5,5.208E6,0.7205,0.8691,5.208E6,1,-0.0053,1,2
2023,6.255E5,8.0394,751.42188,751.42499,7.9832,8.0977,751.42408,5.94E5,1.744E7,1.744E7,2,1,DETECTED,6.255E5,8.0394,751.42188,751.42499,0.0309,7.9832,8.0977,751.42408,5.94E5,1.744E7,0.7189,0.9234,1.744E7,2,-0.0191,1,3
2024,1.996E5,8.0559,409.27417,409.27472,8.0314,8.1062,409.27433,5.381E5,6.516E6,6.516E6,1,,DETECTED,1.996E5,8.0559,409.27417,409.27472,0.0271,8.0314,8.1062,409.27433,5.381E5,6.516E6,1.6105,1.4462,6.516E6,1,-0.0043,,
2025,1.546E5,8.0559,749.40717,749.40894,8.0314,8.0977,749.40865,9.166E5,5.219E6,5.219E6,1,,DETECTED,1.546E5,8.0559,749.40717,749.40894,0.0272,8.0314,8.0977,749.40865,9.166E5,5.219E6,1.6742,1.3543,5.219E6,1,-0.0021,,
2026,1.827E5,8.0894,326.3786,326.37878,8.0642,8.1479,326.37871,6.341E5,5.33E6,5.33E6,1,,DETECTED,1.827E5,8.0894,326.3786,326.37878,0.0301,8.0642,8.1479,326.37871,6.341E5,5.33E6,3.311,1.663,5.33E6,1,-0.0045,,
2027,7.788E4,8.0894,361.25296,361.25475,8.0642,8.1312,361.25311,5.224E5,1.983E6,1.983E6,1,,DETECTED,7.788E4,8.0894,361.25296,361.25475,0.0431,8.0642,8.1312,361.25311,5.224E5,1.983E6,1.6627,1.3313,1.983E6,1,-0.0034,,
2028,1.347E5,8.0977,906.53622,906.54407,8.0725,8.1395,906.54359,5.63E5,4.19E6,4.19E6,2,1,DETECTED,1.347E5,8.0977,906.53622,906.54407,0.031,8.0725,8.1395,906.54359,5.63E5,4.19E6,1.4075,1.3302,4.19E6,2,-0.0106,1,2
2030,2.348E5,8.1145,181.12267,181.12283,8.0809,8.1728,181.12274,9.626E5,3.874E6,3.874E6,2,,DETECTED,2.348E5,8.1145,181.12267,181.12283,0.043,8.0809,8.1728,181.12274,9.626E5,3.874E6,1.7333,1.3667,3.874E6,2,-0.0213,,
2031,4.068E5,8.1145,435.29013,435.29104,7.9594,8.1894,435.29039,5.109E5,4.232E6,4.232E6,3,,DETECTED,4.068E5,8.1145,435.29013,435.29104,0.1764,7.9594,8.1894,435.29039,5.109E5,4.232E6,0.4746,0.7412,4.232E6,3,-0.0358,,
2032,1.45E5,8.1145,489.29816,489.29898,8.0314,8.1728,489.2985,5.361E5,1.784E6,1.784E6,1,,DETECTED,1.45E5,8.1145,489.29816,489.29898,0.1077,8.0314,8.1728,489.2985,5.361E5,1.784E6,0.7004,0.8502,1.784E6,1,0.0039,,
2033,6.678E4,8.1145,719.39734,719.39911,8.0809,8.1479,719.39833,5.427E5,1.724E6,1.724E6,1,,DETECTED,6.678E4,8.1145,719.39734,719.39911,0.232,8.0809,8.1479,719.39833,5.427E5,1.724E6,0.9934,0.9967,1.724E6,1,0.005,,
2034,1.038E5,8.1145,732.44894,732.45465,8.0894,8.1479,732.45339,8.684E5,3.659E6,3.659E6,1,1,DETECTED,1.038E5,8.1145,732.44894,732.45465,0.0254,8.0894,8.1479,732.45339,8.684E5,3.659E6,1.3258,1.1629,3.659E6,1,-0.0033,1,2
2036,1.138E5,8.1145,737.40538,737.40985,8.0894,8.1479,737.40963,7.162E5,5.277E6,5.277E6,1,,DETECTED,1.138E5,8.1145,737.40538,737.40985,0.0178,8.0894,8.1479,737.40963,7.162E5,5.277E6,1.5056,1.1629,5.277E6,1,-0.0044,,
2037,2.071E5,8.1229,371.16306,371.16482,8.0977,8.2878,371.16331,6.522E5,1.751E6,1.751E6,1,,DETECTED,2.071E5,8.1229,371.16306,371.16482,0.122,8.0977,8.2878,371.16331,6.522E5,1.751E6,6.5416,3.7708,1.751E6,1,0.0062,,
2038,1.354E5,8.1395,391.26346,391.26376,8.1145,8.2302,391.26361,6.195E5,2.534E6,2.534E6,1,,DETECTED,1.354E5,8.1395,391.26346,391.26376,0.0791,8.1145,8.2302,391.26361,6.195E5,2.534E6,3.6403,2.3201,2.534E6,1,-0.0021,,
2039,6.247E5,8.1395,409.27408,409.27463,8.1062,8.2467,409.27419,8.111E5,1.058E7,1.058E7,3,1,DETECTED,6.247E5,8.1395,409.27408,409.27463,0.0369,8.1062,8.2467,409.27419,8.111E5,1.058E7,3.5864,2.0752,1.058E7,3,-0.0127,1,2
2041,2.608E5,8.1395,506.19885,506.19952,8.0894,8.2878,506.19913,5.118E5,1.968E6,1.968E6,2,,DETECTED,2.608E5,8.1395,506.19885,506.19952,0.1611,8.0894,8.2878,506.19913,5.118E5,1.968E6,2.9588,1.9794,1.968E6,2,-0.0115,,
2042,4.162E4,8.1562,393.27927,393.28041,8.1312,8.1894,393.27961,5.378E5,1.232E6,1.232E6,0,,DETECTED,4.162E4,8.1562,393.27927,393.28041,0.0362,8.1312,8.1894,393.27961,5.378E5,1.232E6,1.3298,1.1649,1.232E6,,,,
2043,1.036E6,8.1645,358.36829,358.36987,8.1229,8.4273,358.36837,5.659E5,2.167E7,2.167E7,3,1,DETECTED,1.036E6,8.1645,358.36829,358.36987,0.033,8.1229,8.4273,358.36837,5.659E5,2.167E7,2.499,2.9031,2.167E7,3,-0.0199,1,2
2045,8.858E4,8.181,297.24292,297.24328,8.1229,8.214,297.24299,5.616E5,2.011E6,2.011E6,1,,DETECTED,8.858E4,8.181,297.24292,297.24328,0.0657,8.1229,8.214,297.24299,5.616E5,2.011E6,0.5674,0.7837,2.011E6,1,0.005,,
2046,6.786E4,8.181,319.22491,319.22506,8.1562,8.214,319.22494,5.496E5,2.231E6,2.231E6,1,,DETECTED,6.786E4,8.181,319.22491,319.22506,0.0309,8.1562,8.214,319.22494,5.496E5,2.231E6,1.3277,1.1638,2.231E6,1,-0.0021,,
2047,2.989E5,8.181,712.42712,712.4281,8.0977,8.2302,712.42749,9.055E5,5.556E6,5.556E6,2,1,DETECTED,2.989E5,8.181,712.42712,712.4281,0.0335,8.0977,8.2302,712.42749,9.055E5,5.556E6,1.2928,0.7953,5.556E6,2,-0.0187,1,2
2049,3.761E5,8.181,717.38251,717.38348,8.1479,8.2467,717.38297,7.082E5,8.03E6,8.03E6,3,1,DETECTED,3.761E5,8.181,717.38251,717.38348,0.0314,8.1479,8.2467,717.38297,7.082E5,8.03E6,1.9821,1.491,8.03E6,3,-0.0209,1,2
2051,7.797E4,8.181,726.43842,726.44513,8.1479,8.214,726.44359,5.51E5,2.354E6,2.354E6,1,,DETECTED,7.797E4,8.181,726.43842,726.44513,0.0299,8.1479,8.214,726.44359,5.51E5,2.354E6,0.9962,0.9981,2.354E6,1,-0.0044,,
2052,8.505E4,8.181,731.39862,731.39972,8.1479,8.2221,731.39888,5.454E5,2.275E6,2.275E6,1,,DETECTED,8.505E4,8.181,731.39862,731.39972,0.0317,8.1479,8.2221,731.39888,5.454E5,2.275E6,1.2407,1.1204,2.275E6,1,-0.0032,,
2053,5.461E4,8.1894,279.23224,279.23246,8.1562,8.214,279.2323,5.757E5,1.667E6,1.667E6,0,,DETECTED,5.461E4,8.1894,279.23224,279.23246,0.0334,8.1562,8.214,279.2323,5.757E5,1.667E6,0.7422,0.8711,1.667E6,,,,
2054,5.614E4,8.1894,313.27402,313.27506,8.1645,8.2302,313.27416,6.284E5,1.311E6,1.311E6,0,,DETECTED,5.614E4,8.1894,313.27402,313.27506,0.0482,8.1645,8.2302,313.27416,6.284E5,1.311E6,1.6431,1.3215,1.311E6,,,,
2055,6.188E4,8.1894,369.38425,369.38452,8.1645,8.2302,369.38445,5.414E5,1.72E6,1.72E6,1,,DETECTED,6.188E4,8.1894,369.38425,369.38452,0.0374,8.1645,8.2302,369.38445,5.414E5,1.72E6,1.6431,1.3215,1.72E6,1,0.0062,,
2056,1.207E5,8.1894,714.43976,714.44293,8.0977,8.2384,714.44145,5.373E5,1.448E6,1.448E6,0,,DETECTED,1.207E5,8.1894,714.43976,714.44293,0.0999,8.0977,8.2384,714.44145,5.373E5,1.448E6,0.5348,0.7674,1.448E6,,,,
2057,1.327E5,8.1894,719.39502,719.39795,8.1479,8.2467,719.39662,5.995E5,2.117E6,2.117E6,0,,DETECTED,1.327E5,8.1894,719.39502,719.39795,0.0683,8.1479,8.2467,719.39662,5.995E5,2.117E6,1.3816,1.1908,2.117E6,,,,
2058,8.845E4,8.2059,722.50452,722.50932,8.1479,8.2467,722.50515,6.041E5,1.472E6,1.472E6,0,,DETECTED,8.845E4,8.2059,722.50452,722.50932,0.0712,8.1479,8.2467,722.50515,6.041E5,1.472E6,0.7035,0.8517,1.472E6,,,,
2059,5.617E4,8.214,756.45099,756.45343,8.1894,8.2467,756.45208,5.057E5,1.703E6,1.703E6,0,,DETECTED,5.617E4,8.214,756.45099,756.45343,0.0325,8.1894,8.2467,756.45208,5.057E5,1.703E6,1.3249,1.1624,1.703E6,,,,
2060,9.143E4,8.214,1020.51678,1020.52051,8.1395,8.2715,1020.51827,5.063E5,1.088E6,1.088E6,0,,DETECTED,9.143E4,8.214,1020.51678,1020.52051,0.0722,8.1395,8.2715,1020.51827,5.063E5,1.088E6,0.7713,0.8856,1.088E6,,,,
2061,8.59E4,8.2221,285.16998,285.17075,8.1977,8.2549,285.17004,5.215E5,3.297E6,3.297E6,1,,DETECTED,8.59E4,8.2221,285.16998,285.17075,0.026,8.1977,8.2549,285.17004,5.215E5,3.297E6,1.0928,1.1716,3.297E6,1,-0.0031,,
2062,4.928E5,8.2221,545.38391,545.3843,8.1894,8.2632,545.384,1.146E6,1.698E7,1.698E7,2,1,DETECTED,4.928E5,8.2221,545.38391,545.3843,0.0279,8.1894,8.2632,545.384,1.146E6,1.698E7,1.4729,1.3188,1.698E7,2,-0.0123,1,3
2064,1.414E5,8.2221,678.47813,678.47906,8.1645,8.3038,678.47866,5.714E5,1.862E6,1.862E6,0,,DETECTED,1.414E5,8.2221,678.47813,678.47906,0.0749,8.1645,8.3038,678.47866,5.714E5,1.862E6,1.4179,1.209,1.862E6,,,,
2065,7.102E4,8.2221,721.40902,721.41467,8.1645,8.2467,721.41344,5.049E5,1.791E6,1.791E6,0,,DETECTED,7.102E4,8.2221,721.40902,721.41467,0.0323,8.1645,8.2467,721.41344,5.049E5,1.791E6,0.4261,0.7131,1.791E6,,,,
2066,1.045E6,8.2221,742.47316,742.47455,8.181,8.2632,742.47395,6.44E5,3.538E7,3.538E7,2,,DETECTED,1.045E6,8.2221,742.47316,742.47455,0.0291,8.181,8.2632,742.47395,6.44E5,3.538E7,1.3922,1.24,3.538E7,2,-0.0205,,
2069,1.241E6,8.2221,747.42822,747.43012,8.1894,8.2632,747.42898,1.84E6,4.806E7,4.806E7,2,1,DETECTED,1.241E6,8.2221,747.42822,747.43012,0.0232,8.1894,8.2632,747.42898,1.84E6,4.806E7,1.1575,1.2914,4.806E7,2,-0.0182,1,5
2072,1.404E5,8.2221,763.40198,763.40696,8.1977,8.2549,763.40299,6.805E5,5.702E6,5.702E6,1,,DETECTED,1.404E5,8.2221,763.40198,763.40696,0.0246,8.1977,8.2549,763.40299,6.805E5,5.702E6,1.0359,1.1716,5.702E6,1,-0.0042,,
2073,1.887E5,8.2384,349.2529,349.25384,8.1977,8.2878,349.25327,5.303E5,5.633E6,5.633E6,1,1,DETECTED,1.887E5,8.2384,349.2529,349.25384,0.0306,8.1977,8.2878,349.25327,5.303E5,5.633E6,1.2344,1.1844,5.633E6,1,-0.0043,1,2
2075,2.522E5,8.2384,367.26346,367.26418,8.214,8.2958,367.26359,5.872E5,6.562E6,6.562E6,2,,DETECTED,2.522E5,8.2384,367.26346,367.26418,0.0336,8.214,8.2958,367.26359,5.872E5,6.562E6,2.6287,1.6759,6.562E6,2,-0.0031,,
2076,1.832E5,8.2549,634.45294,634.4541,8.181,8.3777,634.45357,5.107E5,1.686E6,1.686E6,0,,DETECTED,1.832E5,8.2549,634.45294,634.4541,0.0897,8.181,8.3777,634.45357,5.107E5,1.686E6,1.6618,1.3309,1.686E6,,,,
2077,1.482E5,8.2632,590.42525,590.427,8.2059,8.3443,590.42666,5.538E5,1.883E6,1.883E6,1,,DETECTED,1.482E5,8.2632,590.42525,590.427,0.0852,8.2059,8.3443,590.42666,5.538E5,1.883E6,1.4157,1.2079,1.883E6,1,0.005,,
2078,2.314E5,8.2632,600.41437,600.41663,8.1977,8.3695,600.41534,8.081E5,2.265E6,2.265E6,1,,DETECTED,2.314E5,8.2632,600.41437,600.41663,0.1214,8.1977,8.3695,600.41534,8.081E5,2.265E6,1.6224,1.3112,2.265E6,1,-0.0033,,
2079,1.191E5,8.2632,601.42084,601.42591,8.1977,8.3695,601.42215,5.166E5,1.147E6,1.147E6,0,,DETECTED,1.191E5,8.2632,601.42084,601.42591,0.145,8.1977,8.3695,601.42215,5.166E5,1.147E6,1.6224,1.3112,1.147E6,,,,
2080,6.68E4,8.2632,804.41998,804.4209,8.2221,8.2958,804.42041,5.28E5,1.468E6,1.468E6,1,,DETECTED,6.68E4,8.2632,804.41998,804.4209,0.0467,8.2221,8.2958,804.42041,5.28E5,1.468E6,0.7931,0.8966,1.468E6,1,0.0145,,
2081,8.443E4,8.2632,817.47009,817.47491,8.2221,8.3361,817.47136,5.625E5,1.325E6,1.325E6,0,,DETECTED,8.443E4,8.2632,817.47009,817.47491,0.0381,8.2221,8.3361,817.47136,5.625E5,1.325E6,1.774,1.387,1.325E6,,,,
2082,9.438E4,8.2797,435.29013,435.29104,8.2467,8.3695,435.29041,5.609E5,1.265E6,1.265E6,0,,DETECTED,9.438E4,8.2797,435.29013,435.29104,0.0657,8.2467,8.3695,435.29041,5.609E5,1.265E6,2.7205,1.8602,1.265E6,,,,
2083,1.397E5,8.2797,618.42456,618.42773,8.1728,8.3695,618.42608,5.139E5,1.337E6,1.337E6,0,,DETECTED,1.397E5,8.2797,618.42456,618.42773,0.0977,8.1728,8.3695,618.42608,5.139E5,1.337E6,0.84,0.92,1.337E6,,,,
2084,3.027E5,8.2878,349.27377,349.27603,8.2302,8.3361,349.27414,6.812E5,5.174E6,5.174E6,2,,DETECTED,3.027E5,8.2878,349.27377,349.27603,0.065,8.2302,8.3361,349.27414,6.812E5,5.174E6,0.7433,0.9201,5.174E6,2,-0.0361,,
2085,2.904E5,8.2878,631.43591,631.43803,8.0809,8.3279,631.43653,5.695E5,2.31E6,2.31E6,1,,DETECTED,2.904E5,8.2878,631.43591,631.43803,0.0859,8.0809,8.3279,631.43653,5.695E5,2.31E6,0.1942,0.5971,2.31E6,1,-0.0184,,
2087,1.368E5,8.2958,285.16992,285.17075,8.2632,8.3279,285.16999,6.291E5,4.158E6,4.158E6,1,,DETECTED,1.368E5,8.2958,285.16992,285.17075,0.0321,8.2632,8.3279,285.16999,6.291E5,4.158E6,1.0511,0.9932,4.158E6,1,0.0061,,
2088,7.915E4,8.2958,527.37146,527.37347,8.2632,8.3443,527.373,5.031E5,2.023E6,2.023E6,0,,DETECTED,7.915E4,8.2958,527.37146,527.37347,0.0351,8.2632,8.3443,527.373,5.031E5,2.023E6,1.4903,1.2452,2.023E6,,,,
2089,6.146E5,8.2958,545.38385,545.38446,8.2632,8.3695,545.38406,1.441E6,1.609E7,1.609E7,2,,DETECTED,6.146E5,8.2958,545.38385,545.38446,0.0318,8.2632,8.3695,545.38406,1.441E6,1.609E7,2.7274,1.4753,1.609E7,2,-0.0053,,
2091,1.352E5,8.2958,658.4165,658.41711,8.214,8.3361,658.41686,6.302E5,2E6,2E6,0,,DETECTED,1.352E5,8.2958,658.4165,658.41711,0.067,8.214,8.3361,658.41686,6.302E5,2E6,0.4929,0.7464,2E6,,,,
2092,1.37E6,8.2958,742.47316,742.47595,8.2632,8.3943,742.47391,6.124E5,4.12E7,4.12E7,2,1,DETECTED,1.37E6,8.2958,742.47316,742.47595,0.0294,8.2632,8.3943,742.47391,6.124E5,4.12E7,1.2119,1.1004,4.12E7,2,-0.0145,1,5
2095,1.492E6,8.2958,747.42828,747.43176,8.2632,8.4108,747.42909,8.263E5,4.103E7,4.103E7,2,,DETECTED,1.492E6,8.2958,747.42828,747.43176,0.0321,8.2632,8.4108,747.42909,8.263E5,4.103E7,1.2406,1.1256,4.103E7,2,-0.0064,,
2097,1.681E5,8.2958,1404.7439,1404.74768,8.2715,8.4355,1404.74573,5.225E5,2.061E6,2.061E6,0,,DETECTED,1.681E5,8.2958,1404.7439,1404.74768,0.2841,8.2715,8.4355,1404.74573,5.225E5,2.061E6,5.76,3.38,2.061E6,,,,
2098,8.541E4,8.3038,205.19537,205.19556,8.2632,8.3361,205.19543,6.825E5,2.144E6,2.144E6,0,,DETECTED,8.541E4,8.3038,205.19537,205.19556,0.0424,8.2632,8.3361,205.19543,6.825E5,2.144E6,0.7945,0.8973,2.144E6,,,,
2099,1.063E5,8.3038,487.34235,487.34294,8.2715,8.3361,487.34252,5.759E5,3.591E6,3.591E6,1,,DETECTED,1.063E5,8.3038,487.34235,487.34294,0.0283,8.2715,8.3361,487.34252,5.759E5,3.591E6,1.0975,0.9996,3.591E6,1,0.0096,,
2100,1.966E5,8.3038,581.39539,581.40038,8.1312,8.3695,581.39806,5.088E5,1.378E6,1.378E6,0,,DETECTED,1.966E5,8.3038,581.39539,581.40038,0.0972,8.1312,8.3695,581.39806,5.088E5,1.378E6,0.3804,0.6902,1.378E6,,,,
2101,2.197E5,8.3038,663.36987,663.3728,8.1977,8.3361,663.37243,7.12E5,2.864E6,2.864E6,1,1,DETECTED,2.197E5,8.3038,663.36987,663.3728,0.0664,8.1977,8.3361,663.37243,7.12E5,2.864E6,0.3041,0.652,2.864E6,1,-0.0367,1,2
2103,2.227E5,8.3038,684.43256,684.43292,8.2715,8.3443,684.43276,5.769E5,6.765E6,6.765E6,1,,DETECTED,2.227E5,8.3038,684.43256,684.43292,0.031,8.2715,8.3443,684.43276,5.769E5,6.765E6,1.1923,1.0428,6.765E6,1,-0.003,,
2104,2.219E5,8.3038,685.43829,685.44531,8.181,8.3361,685.44153,5.456E5,3.975E6,3.975E6,0,1,DETECTED,2.219E5,8.3038,685.43829,685.44531,0.0374,8.181,8.3361,685.44153,5.456E5,3.975E6,0.2843,0.6314,3.975E6,,,1,2
2106,6.491E5,8.3038,689.38721,689.38812,8.2632,8.3528,689.38787,5.153E5,2.054E7,2.054E7,2,1,DETECTED,6.491E5,8.3038,689.38721,689.38812,0.0297,8.2632,8.3528,689.38787,5.153E5,2.054E7,1.1341,1.107,2.054E7,2,-0.0191,1,2
2108,9.565E4,8.3118,255.12297,255.12306,8.2878,8.3443,255.12303,8.092E5,3.369E6,3.369E6,1,,DETECTED,9.565E4,8.3118,255.12297,255.12306,0.0266,8.2878,8.3443,255.12303,8.092E5,3.369E6,1.3512,1.1756,3.369E6,1,0.013,,
2109,7.711E5,8.3118,335.2583,335.25867,8.1977,8.3611,335.25842,1.519E6,1.005E7,1.005E7,4,1,DETECTED,7.711E5,8.3118,335.2583,335.25867,0.0509,8.1977,8.3611,335.25842,1.519E6,1.005E7,0.4217,0.716,1.005E7,4,-0.1009,1,2
2111,2.233E5,8.3118,409.27417,409.27454,8.2797,8.4108,409.2744,6.431E5,2.708E6,2.708E6,1,,DETECTED,2.233E5,8.3118,409.27417,409.27454,0.0994,8.2797,8.4108,409.2744,6.431E5,2.708E6,3.0782,2.0391,2.708E6,1,0.0388,,
2112,8.277E4,8.3118,502.37448,502.37558,8.2549,8.3611,502.37482,5.021E5,1.355E6,1.355E6,0,,DETECTED,8.277E4,8.3118,502.37448,502.37558,0.0646,8.2549,8.3611,502.37482,5.021E5,1.355E6,0.8663,0.9331,1.355E6,,,,
2113,3.776E5,8.3118,515.33734,515.34174,8.2302,8.3611,515.3375,5.043E5,1.103E7,1.103E7,1,1,DETECTED,3.776E5,8.3118,515.33734,515.34174,0.0278,8.2302,8.3611,515.3375,5.043E5,1.103E7,1.3577,0.6297,1.103E7,1,-0.0041,1,2
2115,2.206E5,8.3118,533.34778,533.349,8.2715,8.3611,533.34794,5.364E5,6.817E6,6.817E6,1,1,DETECTED,2.206E5,8.3118,533.34778,533.349,0.0277,8.2715,8.3611,533.34794,5.364E5,6.817E6,1.2988,1.0001,6.817E6,1,-0.0019,1,2
2117,1.439E5,8.3118,615.44147,615.44505,8.2797,8.4273,615.44198,5.08E5,1.709E6,1.709E6,0,,DETECTED,1.439E5,8.3118,615.44147,615.44505,0.08,8.2797,8.4273,615.44198,5.08E5,1.709E6,3.5917,2.2958,1.709E6,,,,
2118,2.097E5,8.3118,617.41864,617.42007,8.1728,8.4273,617.41949,5.134E5,1.226E6,1.226E6,0,,DETECTED,2.097E5,8.3118,617.41864,617.42007,0.2172,8.1728,8.4273,617.41949,5.134E5,1.226E6,0.8304,0.9152,1.226E6,,,,
2119,1.786E6,8.3118,712.4267,712.42792,8.2302,8.4108,712.42697,5.334E5,4.94E7,4.94E7,3,1,DETECTED,1.786E6,8.3118,712.4267,712.42792,0.0285,8.2302,8.4108,712.42697,5.334E5,4.94E7,1.3932,0.8649,4.94E7,3,-0.053,1,3
2122,1.622E6,8.3118,717.38214,717.38434,8.2467,8.4026,717.38249,7.836E5,4.968E7,4.968E7,3,1,DETECTED,1.622E6,8.3118,717.38214,717.38434,0.0253,8.2467,8.4026,717.38249,7.836E5,4.968E7,1.3183,0.8923,4.968E7,3,-0.0283,1,2
2124,3.544E5,8.3118,719.39343,719.39819,8.2467,8.3695,719.39491,5.705E5,1.055E7,1.055E7,0,1,DETECTED,3.544E5,8.3118,719.39343,719.39819,0.0262,8.2467,8.3695,719.39491,5.705E5,1.055E7,1.1684,1.0896,1.055E7,,,1,2
2126,5.14E4,8.3118,721.40902,721.41302,8.2715,8.3361,721.41077,5.463E5,1.48E6,1.48E6,0,,DETECTED,5.14E4,8.3118,721.40902,721.41302,0.0355,8.2715,8.3361,721.41077,5.463E5,1.48E6,0.6018,0.8009,1.48E6,,,,
2127,2.197E5,8.3118,733.35571,733.3576,8.2715,8.3528,733.35662,6.144E5,7.65E6,7.65E6,1,1,DETECTED,2.197E5,8.3118,733.35571,733.3576,0.0243,8.2715,8.3528,733.35662,6.144E5,7.65E6,1.4069,0.8324,7.65E6,1,-0.003,1,2
2129,1.532E5,8.3118,740.45886,740.46069,8.2715,8.3695,740.45925,5.083E5,4.194E6,4.194E6,1,,DETECTED,1.532E5,8.3118,740.45886,740.46069,0.027,8.2715,8.3695,740.45925,5.083E5,4.194E6,0.9542,1.2151,4.194E6,1,0.0061,,
2130,7.423E4,8.3198,635.48022,635.4834,8.3038,8.3611,635.48086,5.571E5,2.458E6,2.458E6,0,,DETECTED,7.423E4,8.3198,635.48022,635.4834,0.0294,8.3038,8.3611,635.48086,5.571E5,2.458E6,2.5739,1.787,2.458E6,,,,
2131,1.116E5,8.3279,561.3786,561.37962,8.2958,8.3695,561.37906,5.254E5,3.249E6,3.249E6,1,,DETECTED,1.116E5,8.3279,561.3786,561.37962,0.0309,8.2958,8.3695,561.37906,5.254E5,3.249E6,1.4795,1.1464,3.249E6,1,0.0061,,
2132,5.496E4,8.3279,745.41376,745.41431,8.2958,8.3695,745.41403,5.446E5,1.091E6,1.091E6,0,,DETECTED,5.496E4,8.3279,745.41376,745.41431,0.0637,8.2958,8.3695,745.41403,5.446E5,1.091E6,1.2927,1.1464,1.091E6,,,,
2133,4.705E5,8.3279,758.46796,758.46973,8.2878,8.3611,758.46916,8.324E5,1.492E7,1.492E7,2,1,DETECTED,4.705E5,8.3279,758.46796,758.46973,0.0294,8.2878,8.3611,758.46916,8.324E5,1.492E7,0.9724,1.0082,1.492E7,2,-0.0111,1,4
2136,2.472E5,8.3443,632.43994,632.44417,8.1977,8.4355,632.44188,5.749E5,2.45E6,2.45E6,1,1,DETECTED,2.472E5,8.3443,632.43994,632.44417,0.0651,8.1977,8.4355,632.44188,5.749E5,2.45E6,0.6218,0.8109,2.45E6,1,0.0039,1,2
2137,1.773E5,8.3777,163.11194,163.11249,8.2221,8.4273,163.11208,5.096E5,1.175E6,1.175E6,0,,DETECTED,1.773E5,8.3777,163.11194,163.11249,0.1754,8.2221,8.4273,163.11208,5.096E5,1.175E6,0.3186,0.6593,1.175E6,,,,
2138,6.933E5,8.3777,181.12253,181.12279,8.214,8.4273,181.12265,1.36E6,4.761E6,4.761E6,5,,DETECTED,6.933E5,8.3777,181.12253,181.12279,0.2126,8.214,8.4273,181.12265,1.36E6,4.761E6,0.3028,0.6514,4.761E6,5,-0.1354,,
