id,area,rt,mz_range:min,mz_range:max,fragment_scans,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,charge,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:feature_state,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:area,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:rt,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:mz_range:min,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:mz_range:max,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:fragment_scans,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:rt_ms2_apex_distance,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:fwhm,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:rt_range:min,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:rt_range:max,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:mz,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:intensity_range:min,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:intensity_range:max,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:asymmetry_factor,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:tailing_factor,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:height,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:charge,datafile:20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML:isotopes
402,7.389E4,10.193,538.33679,538.33759,0,10.161,10.2414,538.33707,5.056E5,1.753E6,1.753E6,,DETECTED,7.389E4,10.193,538.33679,538.33759,,,0.0439,10.161,10.2414,538.33707,5.056E5,1.753E6,1.5078,1.2539,1.753E6,,
404,3.079E5,10.193,881.28156,881.28253,0,10.161,10.3062,881.28188,5.302E5,6.464E6,6.464E6,1,DETECTED,3.079E5,10.193,881.28156,881.28253,,,0.0342,10.161,10.3062,881.28188,5.302E5,6.464E6,2.7889,2.8452,6.464E6,1,2
405,1.445E5,10.2252,336.32697,336.32767,1,10.2011,10.3062,336.32718,7.232E5,3.598E6,3.598E6,,DETECTED,1.445E5,10.2252,336.32697,336.32767,1,0.005,0.0288,10.2011,10.3062,336.32718,7.232E5,3.598E6,3.3505,2.1753,3.598E6,,
406,1.103E5,10.2414,151.0979,151.09848,0,10.1851,10.298,151.09832,5.302E5,2.035E6,2.035E6,,DETECTED,1.103E5,10.2414,151.0979,151.09848,,,0.0605,10.1851,10.298,151.09832,5.302E5,2.035E6,1.0064,1.0032,2.035E6,,
407,3.744E5,10.2576,124.08751,124.08768,2,10.1691,10.2738,124.08761,1.813E6,5.068E6,5.068E6,,DETECTED,3.744E5,10.2576,124.08751,124.08768,2,-0.0515,0.0742,10.1691,10.2738,124.08761,1.813E6,5.068E6,0.1832,0.5916,5.068E6,,
408,2.536E5,10.29,158.96452,158.96497,0,10.0063,10.3062,158.96482,5.611E5,1.272E6,1.272E6,,DETECTED,2.536E5,10.29,158.96452,158.96497,,,0.1666,10.0063,10.3062,158.96482,5.611E5,1.272E6,0.0572,0.5286,1.272E6,,
409,4.428E4,10.3143,236.06003,236.06078,0,10.298,10.3546,236.06066,6.215E5,1.373E6,1.373E6,,DETECTED,4.428E4,10.3143,236.06003,236.06078,,,0.0318,10.298,10.3546,236.06066,6.215E5,1.373E6,2.4857,1.7428,1.373E6,,
410,6.191E4,10.3385,138.10295,138.10333,0,10.298,10.3546,138.1033,5.828E5,2.61E6,2.61E6,,DETECTED,6.191E4,10.3385,138.10295,138.10333,,,0.0273,10.298,10.3546,138.1033,5.828E5,2.61E6,0.399,0.6995,2.61E6,,
411,5.571E4,10.3385,165.11396,165.11438,0,10.298,10.3546,165.11435,6.014E5,2.112E6,2.112E6,,DETECTED,5.571E4,10.3385,165.11396,165.11438,,,0.0297,10.298,10.3546,165.11435,6.014E5,2.112E6,0.399,0.6995,2.112E6,,
412,8.369E5,10.3385,172.11612,172.11629,3,10.3305,10.4435,172.11622,5.139E6,1.084E7,1.084E7,1,DETECTED,8.369E5,10.3385,172.11612,172.11629,3,0.0108,0.1061,10.3305,10.4435,172.11622,5.139E6,1.084E7,13.0509,7.0254,1.084E7,1,2
414,6.884E4,10.3385,248.05977,248.0601,0,10.3143,10.3708,248.06001,5.159E5,2.756E6,2.756E6,,DETECTED,6.884E4,10.3385,248.05977,248.0601,,,0.0223,10.3143,10.3708,248.06001,5.159E5,2.756E6,1.2026,1.1666,2.756E6,,
415,1.965E5,10.3385,355.07112,355.07166,1,10.3143,10.4031,355.07134,5.074E5,6.749E6,6.749E6,,DETECTED,1.965E5,10.3385,355.07112,355.07166,1,-0.0019,0.0227,10.3143,10.4031,355.07134,5.074E5,6.749E6,1.9781,1.9948,6.749E6,,
416,1.584E5,10.3385,371.10253,371.10278,1,10.3143,10.3869,371.10275,5.691E5,5.925E6,5.925E6,,DETECTED,1.584E5,10.3385,371.10253,371.10278,1,0.0039,0.023,10.3143,10.3869,371.10275,5.691E5,5.925E6,1.5734,1.8774,5.925E6,,
417,4.312E5,10.3385,628.1972,628.198,1,10.3062,10.4031,628.1974,5.207E5,1.525E7,1.525E7,1,DETECTED,4.312E5,10.3385,628.1972,628.198,1,-0.01,0.0245,10.3062,10.4031,628.1974,5.207E5,1.525E7,1.4897,1.5252,1.525E7,1,2
419,1.703E5,10.3385,630.1955,630.19635,0,10.3143,10.3789,630.19596,7.027E5,6.354E6,6.354E6,,DETECTED,1.703E5,10.3385,630.1955,630.19635,,,0.0241,10.3143,10.3789,630.19596,7.027E5,6.354E6,1.3967,1.3334,6.354E6,,
420,9.612E4,10.3385,656.22864,656.22894,0,10.3143,10.3708,656.22878,6.254E5,3.584E6,3.584E6,,DETECTED,9.612E4,10.3385,656.22864,656.22894,,,0.0269,10.3143,10.3708,656.22878,6.254E5,3.584E6,1.1055,1.1666,3.584E6,,
421,6.924E5,10.3466,141.11394,141.11426,0,9.9573,10.4435,141.11414,8.022E5,1.843E6,1.843E6,,DETECTED,6.924E5,10.3466,141.11394,141.11426,,,0.4898,9.9573,10.4435,141.11414,8.022E5,1.843E6,0.249,0.6245,1.843E6,,
422,5.949E4,10.3546,788.61145,788.61285,0,10.3305,10.3869,788.61206,7.604E5,1.821E6,1.821E6,,DETECTED,5.949E4,10.3546,788.61145,788.61285,,,0.0355,10.3305,10.3869,788.61206,7.604E5,1.821E6,1.3349,1.1674,1.821E6,,
423,6.725E5,10.3627,124.08759,124.08771,4,10.2738,10.4354,124.08765,2.376E6,7.627E6,7.627E6,,DETECTED,6.725E5,10.3627,124.08759,124.08771,4,-0.0747,0.0811,10.2738,10.4354,124.08765,2.376E6,7.627E6,0.8172,0.9086,7.627E6,,
424,1.796E5,10.3627,126.10306,126.10337,1,10.298,10.3869,126.10333,6.501E5,5.525E6,5.525E6,,DETECTED,1.796E5,10.3627,126.10306,126.10337,1,0.0039,0.0463,10.298,10.3869,126.10333,6.501E5,5.525E6,2.4467,0.6872,5.525E6,,
425,8.562E4,10.3627,136.08732,136.08768,0,10.298,10.3789,136.08764,6.036E5,2.484E6,2.484E6,,DETECTED,8.562E4,10.3627,136.08732,136.08768,,,0.0463,10.298,10.3789,136.08764,6.036E5,2.484E6,0.2497,0.6248,2.484E6,,
426,7.98E4,10.3627,140.08223,140.0826,0,10.298,10.3789,140.08255,5.426E5,2.181E6,2.181E6,,DETECTED,7.98E4,10.3627,140.08223,140.0826,,,0.0928,10.298,10.3789,140.08255,5.426E5,2.181E6,0.2497,0.6248,2.181E6,,
427,1.649E5,10.3627,151.09802,151.09856,1,10.298,10.3869,151.09847,5.302E5,4.879E6,4.879E6,,DETECTED,1.649E5,10.3627,151.09802,151.09856,1,0.0061,0.0446,10.298,10.3869,151.09847,5.302E5,4.879E6,3.0218,0.6872,4.879E6,,
428,2.597E5,10.3627,153.11392,153.11432,1,10.298,10.4354,153.11423,6.833E5,5.834E6,5.834E6,,DETECTED,2.597E5,10.3627,153.11392,153.11432,1,-0.0181,0.0916,10.298,10.4354,153.11423,6.833E5,5.834E6,3.3091,1.0621,5.834E6,,
429,6.151E5,10.3627,640.58984,640.59045,2,10.3305,10.5161,640.59022,5.527E5,9.994E6,9.994E6,1,DETECTED,6.151E5,10.3627,640.58984,640.59045,2,-0.0111,0.0503,10.3305,10.5161,640.59022,5.527E5,9.994E6,3.8601,3.2306,9.994E6,1,2
431,3.969E5,10.3708,666.60541,666.6062,1,10.3385,10.5,666.60588,5.882E5,5.296E6,5.296E6,1,DETECTED,3.969E5,10.3708,666.60541,666.6062,1,0.0061,0.0683,10.3385,10.5,666.60588,5.882E5,5.296E6,3.9484,2.5006,5.296E6,1,2
433,1.167E5,10.3869,692.62054,692.6217,0,10.3546,10.4758,692.62132,5.328E5,1.488E6,1.488E6,,DETECTED,1.167E5,10.3869,692.62054,692.6217,,,0.0834,10.3546,10.4758,692.62132,5.328E5,1.488E6,2.7514,1.8757,1.488E6,,
434,1.057E5,10.3869,744.58606,744.58722,0,10.3546,10.4354,744.58631,5.191E5,2.711E6,2.711E6,,DETECTED,1.057E5,10.3869,744.58606,744.58722,,,0.0341,10.3546,10.4354,744.58631,5.191E5,2.711E6,1.5722,1.251,2.711E6,,
435,1.183E5,10.4112,700.55896,700.56061,0,10.3789,10.4596,700.55995,6.746E5,2.877E6,2.877E6,1,DETECTED,1.183E5,10.4112,700.55896,700.56061,,,0.0376,10.3789,10.4596,700.55995,6.746E5,2.877E6,1.5003,1.2502,2.877E6,1,2
437,1.313E5,10.4273,656.53314,656.53448,1,10.4031,10.4919,656.53348,6.103E5,3.092E6,3.092E6,,DETECTED,1.313E5,10.4273,656.53314,656.53448,1,0.005,0.0393,10.4031,10.4919,656.53348,6.103E5,3.092E6,3.3045,1.8302,3.092E6,,
438,8.612E5,10.4515,124.08759,124.08769,3,10.4354,10.5807,124.08765,2.553E6,9.737E6,9.737E6,,DETECTED,8.612E5,10.4515,124.08759,124.08769,3,0.0108,0.0465,10.4354,10.5807,124.08765,2.553E6,9.737E6,8.0069,4.5035,9.737E6,,
439,2.709E5,10.4515,126.10326,126.10337,2,10.3869,10.5403,126.10332,6.501E5,3.729E6,3.729E6,,DETECTED,2.709E5,10.4515,126.10326,126.10337,2,0.0061,0.0719,10.3869,10.5403,126.10332,6.501E5,3.729E6,2.456,1.1871,3.729E6,,
440,1.29E5,10.4515,136.08732,136.08769,0,10.4354,10.5403,136.08762,6.193E5,2.082E6,2.082E6,,DETECTED,1.29E5,10.4515,136.08732,136.08769,,,0.0226,10.4354,10.5403,136.08762,6.193E5,2.082E6,5.5043,3.2522,2.082E6,,
441,1.951E5,10.4515,140.08223,140.0826,0,10.4354,10.5807,140.08252,6.273E5,2.728E6,2.728E6,,DETECTED,1.951E5,10.4515,140.08223,140.0826,,,0.1013,10.4354,10.5807,140.08252,6.273E5,2.728E6,8.0069,4.5035,2.728E6,,
442,2.38E5,10.4515,151.09821,151.09856,0,10.3869,10.5403,151.09846,7.17E5,2.811E6,2.811E6,,DETECTED,2.38E5,10.4515,151.09821,151.09856,,,0.0714,10.3869,10.5403,151.09846,7.17E5,2.811E6,1.3741,1.1871,2.811E6,,
443,2.271E5,10.4515,153.11411,153.11427,2,10.4354,10.5403,153.11422,6.833E5,3.81E6,3.81E6,,DETECTED,2.271E5,10.4515,153.11411,153.11427,2,0.005,0.0376,10.4354,10.5403,153.11422,6.833E5,3.81E6,5.5043,3.2522,3.81E6,,
444,1.985E5,10.4515,163.09824,163.09865,0,10.4354,10.5807,163.0986,5.557E5,2.577E6,2.577E6,,DETECTED,1.985E5,10.4515,163.09824,163.09865,,,0.133,10.4354,10.5807,163.0986,5.557E5,2.577E6,8.0069,4.5035,2.577E6,,
445,1.226E5,10.4515,165.11396,165.11441,0,10.4354,10.5403,165.11431,5.276E5,2.084E6,2.084E6,,DETECTED,1.226E5,10.4515,165.11396,165.11441,,,0.0555,10.4354,10.5403,165.11431,5.276E5,2.084E6,5.5043,3.2522,2.084E6,,
446,1.395E5,10.4515,612.50677,612.50726,1,10.4273,10.5242,612.50702,5.202E5,3.516E6,3.516E6,,DETECTED,1.395E5,10.4515,612.50677,612.50726,1,0.0142,0.0324,10.4273,10.5242,612.50702,5.202E5,3.516E6,2.9373,2.0001,3.516E6,,
447,2.555E5,10.4758,158.96472,158.96492,0,10.3062,10.5646,158.96482,6.83E5,1.475E6,1.475E6,,DETECTED,2.555E5,10.4758,158.96472,158.96492,,,0.0977,10.3062,10.5646,158.96482,6.83E5,1.475E6,0.5237,0.7618,1.475E6,,
448,3.611E5,10.4758,520.35492,520.35767,0,10.1851,10.6211,520.35716,5.557E5,1.085E6,1.085E6,,DETECTED,3.611E5,10.4758,520.35492,520.35767,,,0.4126,10.1851,10.6211,520.35716,5.557E5,1.085E6,0.5001,0.75,1.085E6,,
449,1.222E5,10.4758,568.48016,568.48059,0,10.4515,10.5403,568.48038,5.172E5,3.039E6,3.039E6,,DETECTED,1.222E5,10.4758,568.48016,568.48059,,,0.0322,10.4515,10.5403,568.48038,5.172E5,3.039E6,2.7952,1.8342,3.039E6,,
450,3.163E6,10.4758,610.18396,610.18713,8,10.0633,10.6856,610.18641,5.01E5,1.724E7,1.724E7,1,DETECTED,3.163E6,10.4758,610.18396,610.18713,8,-0.0919,0.1491,10.0633,10.6856,610.18641,5.01E5,1.724E7,1.5411,1.1014,1.724E7,1,2
451,4.829E5,10.4758,613.18262,613.18567,0,10.3546,10.6776,613.18491,5.167E5,2.91E6,2.91E6,,DETECTED,4.829E5,10.4758,613.18262,613.18567,,,0.1411,10.3546,10.6776,613.18491,5.167E5,2.91E6,1.4943,1.3331,2.91E6,,
453,1.234E6,10.4838,612.18243,612.18579,0,10.3224,10.6856,612.18499,5.974E5,7.077E6,7.077E6,,DETECTED,1.234E6,10.4838,612.18243,612.18579,,,0.1499,10.3224,10.6856,612.18499,5.974E5,7.077E6,1.4387,1.0921,7.077E6,,
454,1.356E5,10.4838,614.18231,614.18372,0,10.4031,10.5646,614.18311,5.801E5,1.207E6,1.207E6,,DETECTED,1.356E5,10.4838,614.18231,614.18372,,,0.1432,10.4031,10.5646,614.18311,5.801E5,1.207E6,0.9997,0.9999,1.207E6,,
455,1.055E5,10.5,524.45392,524.45435,0,10.4677,10.5565,524.45419,5.108E5,2.489E6,2.489E6,,DETECTED,1.055E5,10.5,524.45392,524.45435,,,0.0353,10.4677,10.5565,524.45419,5.108E5,2.489E6,1.7507,1.3754,2.489E6,,
456,2.991E5,10.508,145.98595,145.9863,0,10.2091,10.5888,145.98616,5.611E5,1.029E6,1.029E6,,DETECTED,2.991E5,10.508,145.98595,145.9863,,,0.2751,10.2091,10.5888,145.98616,5.611E5,1.029E6,0.2703,0.6351,1.029E6,,
457,7.418E4,10.508,480.42731,480.42831,0,10.4838,10.5565,480.42789,5.728E5,1.961E6,1.961E6,,DETECTED,7.418E4,10.508,480.42731,480.42831,,,0.0341,10.4838,10.5565,480.42789,5.728E5,1.961E6,2.0037,1.5019,1.961E6,,
458,6.545E5,10.5242,186.14891,186.14989,0,9.9818,10.6856,186.14967,5.502E5,1.338E6,1.338E6,,DETECTED,6.545E5,10.5242,186.14891,186.14989,,,0.4844,9.9818,10.6856,186.14967,5.502E5,1.338E6,0.2976,0.6488,1.338E6,,
459,5.779E4,10.5242,436.40115,436.40182,0,10.4919,10.5646,436.40157,5.297E5,1.307E6,1.307E6,,DETECTED,5.779E4,10.5242,436.40115,436.40182,,,0.0437,10.4919,10.5646,436.40157,5.297E5,1.307E6,1.2501,1.1251,1.307E6,,
461,1.276E5,10.5888,126.10273,126.10338,0,10.5403,10.613,126.10328,1.066E6,3.136E6,3.136E6,,DETECTED,1.276E5,10.5888,126.10273,126.10338,,,0.1371,10.5403,10.613,126.10328,1.066E6,3.136E6,0.5005,0.7503,3.136E6,,
462,8.284E4,10.5888,138.10263,138.10329,0,10.5403,10.613,138.10322,6.61E5,1.807E6,1.807E6,,DETECTED,8.284E4,10.5888,138.10263,138.10329,,,0.0846,10.5403,10.613,138.10322,6.61E5,1.807E6,0.5005,0.7503,1.807E6,,
463,1.21E5,10.5888,151.0977,151.09856,0,10.5403,10.613,151.09843,1.039E6,2.651E6,2.651E6,,DETECTED,1.21E5,10.5888,151.0977,151.09856,,,0.0457,10.5403,10.613,151.09843,1.039E6,2.651E6,0.5005,0.7503,2.651E6,,
464,1.439E5,10.5888,153.11357,153.11426,1,10.5403,10.613,153.11417,1.029E6,3.202E6,3.202E6,,DETECTED,1.439E5,10.5888,153.11357,153.11426,1,0.005,0.0475,10.5403,10.613,153.11417,1.029E6,3.202E6,0.5005,0.7503,3.202E6,,
465,7.761E4,10.5888,165.11357,165.11436,0,10.5403,10.613,165.11427,6.423E5,1.742E6,1.742E6,,DETECTED,7.761E4,10.5888,165.11357,165.11436,,,0.0455,10.5403,10.613,165.11427,6.423E5,1.742E6,0.5005,0.7503,1.742E6,,
466,1.657E5,10.5888,522.59705,522.59943,0,10.5565,10.6776,522.59851,6.625E5,2.126E6,2.126E6,,DETECTED,1.657E5,10.5888,522.59705,522.59943,,,0.0825,10.5565,10.6776,522.59851,6.625E5,2.126E6,2.7463,1.8731,2.126E6,,
467,1.201E6,10.613,362.92606,362.92789,0,10.0144,11.284,362.92708,5.04E5,1.354E6,1.354E6,,DETECTED,1.201E6,10.613,362.92606,362.92789,,,0.5786,10.0144,11.284,362.92708,5.04E5,1.354E6,1.1209,1.0605,1.354E6,,
468,9.695E5,10.613,534.55884,534.56311,0,10.298,10.9897,534.56207,5.775E5,2.063E6,2.063E6,,DETECTED,9.695E5,10.613,534.55884,534.56311,,,0.7349,10.298,10.9897,534.56207,5.775E5,2.063E6,1.1957,1.0979,2.063E6,,
469,4.155E6,10.613,708.51123,708.51477,18,9.9655,10.6856,708.51411,1.576E6,8.985E6,8.985E6,1,DETECTED,4.155E6,10.613,708.51123,708.51477,18,-0.6251,0.5133,9.9655,10.6856,708.51411,1.576E6,8.985E6,0.112,0.556,8.985E6,1,2
470,1.877E5,10.6292,153.11357,153.11397,1,10.613,10.6776,153.1138,1.029E6,4.008E6,4.008E6,,DETECTED,1.877E5,10.6292,153.11357,153.11397,1,0.0039,0.0269,10.613,10.6776,153.1138,1.029E6,4.008E6,3.0011,2.0005,4.008E6,,
471,5.377E4,10.6534,122.07156,122.07178,0,10.613,10.6776,122.07171,6.505E5,1.355E6,1.355E6,,DETECTED,5.377E4,10.6534,122.07156,122.07178,,,0.0477,10.613,10.6776,122.07171,6.505E5,1.355E6,0.6,0.8,1.355E6,,
472,7.435E5,10.6534,124.08708,124.08768,3,10.5807,10.6776,124.08741,3.822E6,1.064E7,1.064E7,,DETECTED,7.435E5,10.6534,124.08708,124.08768,3,-0.0676,0.0635,10.5807,10.6776,124.08741,3.822E6,1.064E7,0.333,0.6665,1.064E7,,
473,1.63E5,10.6534,126.10273,126.10307,1,10.613,10.6776,126.10297,1.066E6,3.528E6,3.528E6,,DETECTED,1.63E5,10.6534,126.10273,126.10307,1,-0.0192,0.0333,10.613,10.6776,126.10297,1.066E6,3.528E6,0.6,0.8,3.528E6,,
474,1.955E5,10.6534,136.08702,136.08771,0,10.5403,10.6776,136.0874,6.96E5,2.55E6,2.55E6,,DETECTED,1.955E5,10.6534,136.08702,136.08771,,,0.1102,10.5403,10.6776,136.0874,6.96E5,2.55E6,0.214,0.607,2.55E6,,
475,1.09E5,10.6534,138.10263,138.103,0,10.613,10.6776,138.10289,6.61E5,2.48E6,2.48E6,,DETECTED,1.09E5,10.6534,138.10263,138.103,,,0.0342,10.613,10.6776,138.10289,6.61E5,2.48E6,0.6,0.8,2.48E6,,
476,6.941E4,10.6534,140.11829,140.11868,0,10.613,10.6937,140.11853,5.715E5,1.526E6,1.526E6,,DETECTED,6.941E4,10.6534,140.11829,140.11868,,,0.0633,10.613,10.6937,140.11853,5.715E5,1.526E6,0.9995,0.9998,1.526E6,,
477,1.887E5,10.6534,163.09782,163.09865,0,10.5807,10.6776,163.09828,7.792E5,3.32E6,3.32E6,,DETECTED,1.887E5,10.6534,163.09782,163.09865,,,0.0641,10.5807,10.6776,163.09828,7.792E5,3.32E6,0.333,0.6665,3.32E6,,
478,1.086E5,10.6534,165.11357,165.11398,0,10.613,10.6776,165.11386,6.423E5,2.45E6,2.45E6,,DETECTED,1.086E5,10.6534,165.11357,165.11398,,,0.034,10.613,10.6776,165.11386,6.423E5,2.45E6,0.6,0.8,2.45E6,,
479,5.863E5,10.6534,668.61768,668.62036,2,10.605,10.8381,668.61993,5.092E5,6.763E6,6.763E6,1,DETECTED,5.863E5,10.6534,668.61768,668.62036,2,-0.0122,0.071,10.605,10.8381,668.61993,5.092E5,6.763E6,3.6148,2.721,6.763E6,1,2
481,1.574E5,10.6614,140.08189,140.08257,0,10.5807,10.6776,140.08225,7.078E5,2.67E6,2.67E6,,DETECTED,1.574E5,10.6614,140.08189,140.08257,,,0.0331,10.5807,10.6776,140.08225,7.078E5,2.67E6,0.2,0.6,2.67E6,,
482,1.646E5,10.6614,151.0977,151.09821,1,10.613,10.6776,151.09808,1.039E6,3.58E6,3.58E6,,DETECTED,1.646E5,10.6614,151.0977,151.09821,1,-0.0019,0.0363,10.613,10.6776,151.09808,1.039E6,3.58E6,0.3336,0.6668,3.58E6,,
483,1.09E5,10.6614,177.11346,177.1144,0,10.5403,10.6776,177.11404,5.323E5,1.216E6,1.216E6,,DETECTED,1.09E5,10.6614,177.11346,177.1144,,,0.0974,10.5403,10.6776,177.11404,5.323E5,1.216E6,0.1333,0.5666,1.216E6,,
484,1.633E5,10.6614,694.63367,694.63574,0,10.613,10.7661,694.63532,5.016E5,1.755E6,1.755E6,,DETECTED,1.633E5,10.6614,694.63367,694.63574,,,0.1011,10.613,10.7661,694.63532,5.016E5,1.755E6,2.1637,1.5818,1.755E6,,
485,1.715E5,10.6695,638.60907,638.61023,0,10.6372,10.7822,638.60976,5.048E5,1.961E6,1.961E6,,DETECTED,1.715E5,10.6695,638.60907,638.61023,,,0.0898,10.6372,10.7822,638.60976,5.048E5,1.961E6,3.4951,2.2476,1.961E6,,
486,2.506E5,10.6856,158.96414,158.96486,0,10.5646,10.7822,158.96455,6.605E5,2.067E6,2.067E6,,DETECTED,2.506E5,10.6856,158.96414,158.96486,,,0.1713,10.5646,10.7822,158.96455,6.605E5,2.067E6,0.7975,0.8988,2.067E6,,
487,1.615E5,10.6856,680.4798,680.48358,0,10.5323,10.7741,680.48189,5.256E5,1.135E6,1.135E6,,DETECTED,1.615E5,10.6856,680.4798,680.48358,,,0.1682,10.5323,10.7741,680.48189,5.256E5,1.135E6,0.5773,0.7887,1.135E6,,
488,1.716E5,10.6937,303.18909,303.18982,0,10.6453,10.8301,303.18957,5.422E5,1.666E6,1.666E6,,DETECTED,1.716E5,10.6937,303.18909,303.18982,,,0.1014,10.6453,10.8301,303.18957,5.422E5,1.666E6,2.8215,1.9108,1.666E6,,
489,2.111E6,10.6937,531.40717,531.41077,3,9.8344,10.9976,531.40943,5.094E5,4.116E6,4.116E6,1,DETECTED,2.111E6,10.6937,531.40717,531.41077,3,-0.0192,0.4983,9.8344,10.9976,531.40943,5.094E5,4.116E6,0.372,0.6768,4.116E6,1,2
491,5.752E4,10.6937,823.51263,823.51385,0,10.6534,10.7258,823.51316,5.218E5,1.162E6,1.162E6,,DETECTED,5.752E4,10.6937,823.51263,823.51385,,,0.0562,10.6534,10.7258,823.51316,5.218E5,1.162E6,0.7987,0.8993,1.162E6,,
492,2.775E5,10.6937,1007.71771,1007.71906,1,10.6614,10.7982,1007.71827,7.3E5,4.545E6,4.545E6,1,DETECTED,2.775E5,10.6937,1007.71771,1007.71906,1,-0.01,0.0483,10.6614,10.7982,1007.71827,7.3E5,4.545E6,3.9096,2.1206,4.545E6,1,3
494,6.329E4,10.6937,1023.69189,1023.69415,0,10.6614,10.7339,1023.69247,5.554E5,1.401E6,1.401E6,,DETECTED,6.329E4,10.6937,1023.69189,1023.69415,,,0.0476,10.6614,10.7339,1023.69247,5.554E5,1.401E6,1.2478,1.1239,1.401E6,,
495,8.418E5,10.7017,297.0582,297.05978,0,9.9982,11.0291,297.0592,5.523E5,1.286E6,1.286E6,,DETECTED,8.418E5,10.7017,297.0582,297.05978,,,0.8544,9.9982,11.0291,297.0592,5.523E5,1.286E6,0.4654,0.7327,1.286E6,,
497,8.023E5,10.7178,234.09726,234.09843,0,9.8836,10.8141,234.09814,5.007E5,1.507E6,1.507E6,,DETECTED,8.023E5,10.7178,234.09726,234.09843,,,0.5825,9.8836,10.8141,234.09814,5.007E5,1.507E6,0.1154,0.5577,1.507E6,,
498,1.8E5,10.7178,459.30341,459.30405,1,10.6937,10.7661,459.30358,7.791E5,6.484E6,6.484E6,,DETECTED,1.8E5,10.7178,459.30341,459.30405,1,-0.003,0.0258,10.6937,10.7661,459.30358,7.791E5,6.484E6,2.2107,1.4999,6.484E6,,
499,2.728E5,10.7178,504.3606,504.36139,1,10.6937,10.7982,504.36098,5.219E5,8.881E6,8.881E6,1,DETECTED,2.728E5,10.7178,504.3606,504.36139,1,-0.0042,0.0244,10.6937,10.7982,504.36098,5.219E5,8.881E6,2.7077,2.197,8.881E6,1,2
501,3.74E6,10.7178,565.56622,565.56897,14,9.7359,11.0055,565.56806,1.151E6,4.865E6,4.865E6,1,DETECTED,3.74E6,10.7178,565.56622,565.56897,14,-0.4217,0.8853,9.7359,11.0055,565.56806,1.151E6,4.865E6,0.293,0.6465,4.865E6,1,2
502,1.593E5,10.7339,126.10303,126.1031,1,10.6776,10.7419,126.10307,1.332E6,4.689E6,4.689E6,,DETECTED,1.593E5,10.7339,126.10303,126.1031,1,0.005,0.0546,10.6776,10.7419,126.10307,1.332E6,4.689E6,0.1429,0.5715,4.689E6,,
503,1.127E5,10.7339,138.10295,138.10303,0,10.6776,10.7419,138.10299,9.083E5,3.256E6,3.256E6,,DETECTED,1.127E5,10.7339,138.10295,138.10303,,,0.044,10.6776,10.7419,138.10299,9.083E5,3.256E6,0.1429,0.5715,3.256E6,,
504,1.051E5,10.7339,140.08218,140.08231,0,10.6776,10.7419,140.08226,7.078E5,2.971E6,2.971E6,,DETECTED,1.051E5,10.7339,140.08218,140.08231,,,0.0561,10.6776,10.7419,140.08226,7.078E5,2.971E6,0.1429,0.5715,2.971E6,,
505,1.781E5,10.7339,151.09814,151.09825,1,10.6776,10.7419,151.09821,1.778E6,4.446E6,4.446E6,,DETECTED,1.781E5,10.7339,151.09814,151.09825,1,0.0061,0.0486,10.6776,10.7419,151.09821,1.778E6,4.446E6,0.1429,0.5715,4.446E6,,
506,1.896E5,10.7339,153.11389,153.11397,2,10.6776,10.7419,153.11393,1.786E6,5.212E6,5.212E6,,DETECTED,1.896E5,10.7339,153.11389,153.11397,2,-0.0422,0.0393,10.6776,10.7419,153.11393,1.786E6,5.212E6,0.1429,0.5715,5.212E6,,
507,1.045E5,10.7339,155.12926,155.12964,0,10.613,10.7419,155.1295,5.08E5,1.607E6,1.607E6,,DETECTED,1.045E5,10.7339,155.12926,155.12964,,,0.096,10.613,10.7419,155.1295,5.08E5,1.607E6,0.0666,0.5333,1.607E6,,
508,1.429E5,10.7339,163.09825,163.09833,0,10.6776,10.7419,163.09829,1.34E6,3.637E6,3.637E6,,DETECTED,1.429E5,10.7339,163.09825,163.09833,,,0.0164,10.6776,10.7419,163.09829,1.34E6,3.637E6,0.1429,0.5715,3.637E6,,
