row ID,row m/z,row retention time,intensity_measure,ion_mobility,ion_mobility_unit,ccs,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20250402_PMA_tp24_000004_01_01.mzML Peak area,20250402_PMA_tp24_000008_01_01.mzML Peak area,20250402_PMA_tp24_000021_01_01.mzML Peak area,20250402_PMA_tp24_000022_01_01.mzML Peak area,20250402_PMA_tp24_000023_01_01.mzML Peak area,20250402_PMA_tp24_000024_03_01.mzML Peak area,20250402_PMA_tp24_000026_01_01.mzML Peak area,20250402_PMA_tp24_000027_01_01.mzML Peak area,20250402_PMA_tp24_000028_01_01.mzML Peak area,20250402_PMA_tp24_000029_01_01.mzML Peak area,20250402_PMA_tp24_000029_01_02.mzML Peak area,20250402_PMA_tp24_000031_01_01.mzML Peak area,20250402_PMA_tp24_000032_01_01.mzML Peak area,20250402_PMA_tp24_000033_01_01.mzML Peak area,20250402_PMA_tp24_000035_01_01.mzML Peak area,20250402_PMA_tp24_solanum_mapp_bk_post_00.mzML Peak area,20250402_PMA_tp24_solanum_mapp_bk_post_01.mzML Peak area,20250402_PMA_tp24_solanum_mapp_bk_pre_00.mzML Peak area,20250402_PMA_tp24_solanum_mapp_bk_pre_01.mzML Peak area,20250402_PMA_tp24_solanum_qc_00.mzML Peak area,20250402_PMA_tp24_solanum_qc_01.mzML Peak area,20250402_PMA_tp24_solanum_qc_02.mzML Peak area,20250402_PMA_tp24_solanum_qc_03.mzML Peak area,20250402_PMA_tp24_solanum_qc_04.mzML Peak area,20250402_PMA_tp24_solanum_qc_05.mzML Peak area,Unnamed: 38
6840,595.471913776386,11.2828045,height,,,,,,,,,,,37265484.0,31214126.0,24926722.0,29193128.0,34104620.0,13641300.0,21227644.0,20765776.0,42586430.0,34732260.0,24084102.0,0.0,0.0,0.0,37204772.0,0.0,0.0,0.0,0.0,31993856.0,24342748.0,28320576.0,21229176.0,22724604.0,20887140.0,
6841,613.4824734729746,11.282967,height,,,,,,,,,,,262700600.0,219203020.0,186284510.0,210724100.0,246221700.0,99046690.0,154806000.0,158013390.0,304542800.0,255638510.0,179313630.0,724505.5,0.0,0.0,263219740.0,0.0,0.0,0.0,0.0,235613660.0,177610220.0,208799040.0,155737330.0,160518610.0,152199520.0,
6842,1567.0914557787885,11.282805,height,,,,,,,,,,,25254880.0,12473644.0,10534537.0,20733764.0,24273846.0,3588495.2,11801043.0,8132789.0,27298044.0,21031252.0,14961280.0,0.0,0.0,0.0,24296660.0,0.0,0.0,0.0,0.0,11467901.0,9473461.0,8876652.0,9400062.0,8747325.0,7783586.5,
6843,261.2214525629254,11.283245,height,,,,,,,,,,,8244076.0,7559233.0,5699978.0,6452964.5,7907422.0,3288677.0,4557486.0,5064136.0,9300622.0,7464702.0,5739482.5,0.0,0.0,0.0,8160366.0,0.0,0.0,0.0,0.0,7576445.0,5659833.5,6609431.5,4946926.0,4986189.5,4872202.5,
6844,335.2581180892869,11.283243,height,,,,,,,,,,,94094264.0,79181390.0,67858880.0,74266090.0,88113280.0,35427170.0,55819704.0,56232076.0,107151390.0,89460710.0,63679436.0,0.0,0.0,0.0,94440930.0,0.0,0.0,0.0,0.0,80365230.0,61355904.0,71469550.0,56214892.0,56472052.0,54938372.0,
6845,333.24249553316173,11.283245,height,,,,,,,,,,,6866410.0,5704720.0,5204345.0,5579096.0,6026934.0,2559878.8,3684534.2,4157859.8,8222639.0,6631235.5,4742611.0,0.0,0.0,0.0,7307396.0,0.0,0.0,0.0,0.0,6278685.0,4564835.5,5420996.0,4248091.0,4277585.0,3874291.8,
6846,792.5613311227545,11.283283,height,,,,,,,,,,,498804450.0,417826140.0,374980700.0,419475000.0,481934700.0,187517000.0,323866940.0,308240400.0,575057500.0,476564600.0,355934430.0,1365218.1,581732.1,0.0,497888500.0,0.0,0.0,0.0,0.0,437690900.0,351691550.0,386239000.0,314235970.0,321131200.0,297735330.0,
6847,794.5711406376917,11.283243,height,,,,,,,,,,,70314780.0,59139100.0,52743036.0,59183860.0,69223320.0,26498676.0,46812880.0,43407084.0,81751590.0,67821464.0,51195900.0,0.0,0.0,0.0,70757416.0,0.0,0.0,0.0,0.0,61814030.0,50132850.0,55013864.0,44153410.0,45714796.0,42278410.0,
6848,1568.0944524553531,11.282804,height,,,,,,,,,,,25514202.0,12405798.0,11476565.0,21153206.0,24561214.0,3427040.0,12505357.0,7872317.5,27818200.0,19934866.0,14969681.0,0.0,0.0,0.0,24809944.0,0.0,0.0,0.0,0.0,11428667.0,9554316.0,8980360.0,8844990.0,9443012.0,7352466.5,
6849,1572.0467149724243,11.28456,height,,,,,,,,,,,31399920.0,33583600.0,27192090.0,26893606.0,28565034.0,15029036.0,25319576.0,23318130.0,33241210.0,34233810.0,26742574.0,0.0,0.0,0.0,29628348.0,0.0,0.0,0.0,0.0,38869604.0,30866056.0,27400182.0,26828440.0,24531488.0,25226080.0,
6850,818.5779653716723,11.2841215,height,,,,,,,,,,,3136109.2,2439552.5,2228936.8,2254922.0,3007750.0,1192160.0,1728229.2,1679825.9,3284328.0,3298310.0,2256792.0,0.0,0.0,0.0,3494321.5,0.0,0.0,0.0,0.0,2370155.8,1986810.4,2505671.8,2218566.8,1775648.0,1887456.8,
6851,820.5926019560651,11.285047,height,,,,,,,,,,,92542850.0,95919950.0,96529820.0,88529176.0,91882584.0,70498010.0,86929704.0,91309256.0,96295580.0,96773256.0,96187816.0,726191.6,0.0,0.0,100776400.0,0.0,0.0,0.0,0.0,111004616.0,95955624.0,98495670.0,95775050.0,105213670.0,101800110.0,
6852,1573.0501197892345,11.285439,height,,,,,,,,,,,31253146.0,32879532.0,26227648.0,25654768.0,28048262.0,13937858.0,25532010.0,23500844.0,33605110.0,34270630.0,27273954.0,0.0,0.0,0.0,29583362.0,0.0,0.0,0.0,0.0,42295670.0,30194138.0,26518538.0,26123550.0,25273292.0,25693564.0,
6853,797.5167109747517,11.286215,height,,,,,,,,,,,269181150.0,316955940.0,303392320.0,223678370.0,280400400.0,280112860.0,233829520.0,264397300.0,326460580.0,295934080.0,233120420.0,3515970.0,2001480.0,1493167.8,237758660.0,1999557.2,656463.3,0.0,0.0,421956030.0,347893300.0,330547070.0,285262900.0,287878980.0,282949760.0,
6854,901.546716284077,11.269538,height,,,,,,,,,,,32267504.0,28894812.0,546654.44,5487142.0,7999154.5,4357626.5,35433364.0,32303566.0,5101721.5,4499732.5,38753748.0,19340888.0,23484822.0,15907210.0,1081903.9,3233502.2,3847191.2,0.0,0.0,0.0,0.0,620183.9,39663900.0,37477360.0,28254152.0,
6855,591.4979802249446,11.287051,height,,,,,,,,,,,2245131.2,3308220.2,1578866.0,2913777.5,2489038.8,0.0,1633134.4,2417854.0,2443674.0,3373065.8,1512490.5,0.0,0.0,0.0,1353324.2,0.0,0.0,0.0,0.0,3000137.2,2554765.2,2799550.8,2123345.2,1908290.5,1888356.9,
6856,813.4907057955753,11.2880745,height,,,,,,,,,,,29459594.0,34701564.0,32734780.0,22914490.0,30371104.0,31253594.0,25306634.0,28652380.0,36123020.0,31655432.0,25223268.0,0.0,0.0,0.0,25942686.0,0.0,0.0,0.0,0.0,46395670.0,39441164.0,36823276.0,30016972.0,30930994.0,30653336.0,
6857,981.6274368186318,11.296448,height,,,,,,,,,,,2271408.2,4484080.0,3528238.0,2380218.8,3254478.5,2845215.0,1891353.4,4856222.5,2597061.5,5343418.0,2099698.2,0.0,0.0,0.0,1871835.2,0.0,0.0,0.0,0.0,3849563.0,3046455.5,3074572.0,2482004.8,2756620.0,2532183.5,
6858,923.5277881961554,11.278089,height,,,,,,,,,,,8050880.0,10079036.0,0.0,1088484.1,1921408.2,1317885.0,7926247.5,11137419.0,1524358.5,1611396.8,9638679.0,10490929.0,14111630.0,10466225.0,0.0,2067751.4,2114555.8,0.0,0.0,0.0,0.0,0.0,12398857.0,9915584.0,9694227.0,
6859,138.10275916152037,11.329037,height,,,,,,,,,,,0.0,0.0,0.0,4727095.0,4265947.5,5056190.5,0.0,3697971.5,4290744.0,4116751.2,3280524.5,4046507.5,0.0,4018696.2,0.0,3671017.0,4707859.0,0.0,4996294.5,5998698.0,5313703.0,6074583.5,3956396.2,0.0,0.0,
6860,124.08720884471066,11.304507,height,,,,,,,,,,,29095508.0,29432910.0,21591896.0,19311918.0,21793830.0,0.0,20240632.0,18552392.0,25101376.0,26304638.0,16991880.0,20983146.0,0.0,26309740.0,16322140.0,17361978.0,19389476.0,27472874.0,29904282.0,28833626.0,27783876.0,24744630.0,19629796.0,14427102.0,17730872.0,
6861,992.740146096416,11.307404,height,,,,,,,,,,,5622125.0,7158292.5,4838673.0,4856242.0,6478936.5,4480785.0,5436071.5,6472062.5,7519867.5,6995804.5,4865486.5,2737476.0,3313215.8,2942876.5,5356584.0,0.0,0.0,0.0,0.0,5198876.0,4325265.5,4368570.5,3948591.2,3598380.8,3260764.0,
6862,904.602126028361,11.311379,height,,,,,,,,,,,7088880.5,3887418.0,3860027.8,7014940.0,7424467.5,2283483.5,3861020.5,4599395.0,7161642.5,7939867.5,3548496.8,0.0,0.0,0.0,5446153.5,0.0,0.0,0.0,0.0,1737832.1,1535733.1,1486262.2,1247184.6,1107328.9,1310345.9,
6863,923.586450141324,11.260801,height,,,,,,,,,,,8750471.0,4995189.0,4595043.5,8457666.0,10172755.0,6286335.5,7011947.0,1741875.2,1433781.6,1816815.8,4717174.5,0.0,0.0,0.0,8743975.0,0.0,0.0,0.0,0.0,1683723.0,1364268.9,1479249.4,4086039.8,4014831.0,3699359.0,
6864,1011.6377488883286,11.297759,height,,,,,,,,,,,3227445.2,1414550.9,1607289.1,3775685.8,4784913.5,1149203.6,1493870.2,2984058.2,3478091.0,5974216.0,2205617.0,0.0,0.0,0.0,2902418.5,0.0,0.0,0.0,0.0,1668969.1,1249339.5,1634581.9,1411906.4,1399871.8,1439059.5,
6865,766.5463171837866,11.256372,height,,,,,,,,,,,6807785.5,44053948.0,33819004.0,4895586.0,178461740.0,21371436.0,53181230.0,32434044.0,7968849.0,5921495.0,102079490.0,0.0,0.0,0.0,5125058.0,0.0,0.0,0.0,0.0,42460680.0,38126190.0,39100452.0,35804616.0,36434260.0,35114860.0,
6866,909.5518387899276,11.315277,height,,,,,,,,,,,12800217.0,7807932.0,7261756.5,10684410.0,10265067.0,4536203.0,7991940.0,9032588.0,8691807.0,11099069.0,2413505.0,3136677.5,0.0,0.0,8627852.0,1016665.3,2559421.8,0.0,0.0,3148450.8,3098224.5,6436604.5,3850955.2,3492550.2,6231124.5,
6867,771.5018159541695,11.306984,height,,,,,,,,,,,10957131.0,5941005.5,4725703.5,8614762.0,12785219.0,57865640.0,5507352.0,4460910.5,12168785.0,12462836.0,7073327.0,0.0,0.0,0.0,9477024.0,0.0,0.0,0.0,0.0,6407169.0,5451989.0,105809580.0,4642919.5,3726691.2,4054294.8,
6868,1007.642514981903,11.31712,height,,,,,,,,,,,14669242.0,9615238.0,9884380.0,10194805.0,11562316.0,2037825.2,6358922.5,10002251.0,16282748.0,23421988.0,5826335.5,0.0,0.0,0.0,11611473.0,0.0,0.0,0.0,0.0,7442835.5,7412013.0,7275547.5,6425059.0,5021102.0,5829707.5,
6869,871.5724661339378,11.348936,height,,,,,,,,,,,87370456.0,22114262.0,73242200.0,133541064.0,27077338.0,0.0,89907700.0,22498644.0,0.0,0.0,83292264.0,54230090.0,31669494.0,79149260.0,96658870.0,31900104.0,53585280.0,92496136.0,35787110.0,0.0,0.0,69577096.0,0.0,0.0,93571210.0,
6870,1033.6587322888504,11.317553,height,,,,,,,,,,,2247423.0,2110443.2,2468515.5,1961962.6,4808779.5,9293691.0,3764374.5,3734017.0,2526676.2,4881681.0,1717309.1,0.0,0.0,0.0,2628802.2,0.0,0.0,0.0,0.0,2118775.0,1995319.2,2030885.6,1801438.2,1521338.9,1626126.1,
6871,144.98230365126247,11.303986,height,,,,,,,,,,,19540372.0,19463252.0,16540911.0,16980802.0,17343514.0,17973236.0,17554546.0,17668072.0,19280610.0,20067260.0,15955438.0,17379452.0,19460558.0,21320760.0,17979220.0,19248284.0,19767030.0,24568510.0,24283182.0,20179678.0,20635780.0,18857894.0,17264760.0,18432720.0,18795414.0,
6872,1002.6856877348793,11.318023,height,,,,,,,,,,,11853272.0,8106427.5,0.0,13731210.0,12575674.0,946418.3,5225051.0,6110985.0,17485056.0,17066922.0,0.0,0.0,0.0,0.0,13282464.0,0.0,0.0,0.0,0.0,3677294.8,4568631.5,0.0,0.0,0.0,4383613.0,
6873,163.09798549709808,11.321983,height,,,,,,,,,,,5469682.5,5728132.0,4933393.5,6861029.5,5915593.5,6202235.5,6024415.0,0.0,5115434.5,0.0,5518129.0,5327592.0,5909670.0,5211538.5,5481074.0,5114130.0,6094374.5,0.0,6768533.5,7879705.5,0.0,0.0,4704518.0,6053147.5,0.0,
6874,1007.6412545581172,11.319078,height,,,,,,,,,,,16441905.0,0.0,0.0,11023157.0,10807976.0,2150439.8,5185469.0,9420581.0,18115006.0,24784120.0,6453997.5,0.0,0.0,0.0,11922014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6405853.5,
6875,961.5858323108256,11.275362,height,,,,,,,,,,,50133510.0,34089990.0,24135836.0,27115608.0,27670118.0,15015958.0,28372032.0,33649864.0,45922870.0,41425256.0,40281396.0,0.0,0.0,0.0,32757204.0,0.0,0.0,0.0,0.0,19616062.0,16391891.0,17563596.0,18302636.0,19903200.0,18003384.0,
6876,1002.6785931053784,11.322528,height,,,,,,,,,,,0.0,9329323.0,17787266.0,12822041.0,12357467.0,0.0,3467492.0,0.0,17264334.0,3599375.2,8872849.0,0.0,0.0,0.0,12230140.0,0.0,0.0,0.0,0.0,0.0,4493655.5,13743641.0,9351766.0,5582486.5,4198827.5,
6877,1024.744686917364,11.329568,height,,,,,,,,,,,0.0,2660209.8,6671093.0,3932228.5,1824080.6,0.0,0.0,0.0,4322720.5,587753.44,3793177.2,2199839.8,1398617.0,0.0,4155804.2,0.0,0.0,0.0,0.0,0.0,0.0,4457364.0,3233102.0,1754121.8,0.0,
6878,996.713937338465,11.327777,height,,,,,,,,,,,0.0,10135873.0,26118096.0,14187901.0,8000342.5,0.0,2394100.5,0.0,16317932.0,2613367.5,12133826.0,12233095.0,9444657.0,3726758.0,14418872.0,2594473.5,0.0,0.0,0.0,0.0,2397960.5,17820970.0,10874803.0,5434706.5,2447426.0,
6879,997.7096356236387,11.307599,height,,,,,,,,,,,0.0,4344046.0,0.0,918127.9,5353204.0,0.0,2159423.2,0.0,4065512.5,2238872.8,829091.5,0.0,5882986.0,3882996.0,0.0,0.0,0.0,0.0,0.0,0.0,1772170.4,0.0,1756720.2,0.0,1829180.2,
6880,136.08713400273538,11.345716,height,,,,,,,,,,,3624435.0,3445490.8,3701211.2,4178981.0,3722569.0,4425508.0,0.0,3255217.2,4211800.5,4167989.8,3282059.0,3626868.2,0.0,3294181.5,3183774.5,0.0,4433576.0,4929354.0,5528519.0,5313008.5,0.0,4807724.5,3429098.5,3937819.0,0.0,
6881,1001.6697269321596,11.343904,height,,,,,,,,,,,0.0,14413525.0,21777316.0,11268671.0,5371269.5,0.0,2613840.0,2591948.5,17078750.0,3462797.8,11742050.0,11848787.0,8744820.0,3113121.5,14013980.0,2538593.8,0.0,0.0,0.0,0.0,3123547.2,15303994.0,10729152.0,5814784.0,2304020.2,
6882,791.5269707538945,11.343612,height,,,,,,,,,,,4203733.5,3549666.2,6880047.5,3220221.5,3567659.2,1088773.5,2184323.2,4826561.0,6931741.5,5685215.0,2167893.8,0.0,0.0,0.0,3042972.8,0.0,0.0,0.0,0.0,1737497.2,1788849.9,1561741.4,1420922.9,1255804.6,1092647.2,
6883,520.3554027083981,11.317146,height,,,,,,,,,,,3194880.0,4628650.0,4697592.0,3076832.0,3976226.8,8737603.0,3943967.2,4079929.8,5170806.5,6088219.5,2997706.8,6561501.0,7001151.5,8260983.0,3712548.8,8642355.0,8676708.0,8214453.5,7868961.5,8758934.0,8809739.0,5173969.5,4267701.0,4043905.8,3907858.0,
6884,531.4081935989963,11.295302,height,,,,,,,,,,,5571986.0,8457404.0,6741638.0,4461731.5,5661442.0,7468977.0,5521591.5,7184159.0,6902911.0,8207645.0,4470850.0,5605412.0,6254309.5,6092693.5,5395876.5,5985449.0,6914110.0,11045451.0,11787438.0,13250305.0,11693727.0,6246521.5,7392243.5,5939966.5,5054618.5,
6885,1031.6455325723116,11.351898,height,,,,,,,,,,,1327710.9,1252504.6,1293690.6,1101740.1,2335917.5,5712534.5,1832362.9,2497585.8,1658340.5,2603830.8,1096845.5,0.0,0.0,0.0,1747866.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6886,338.341920062965,11.335972,height,,,,,,,,,,,6677892.0,6306567.5,5854817.0,5171169.0,5140346.0,6562143.0,5723932.0,6121128.5,6075794.0,6614361.0,4984880.0,6284334.5,7687610.0,7499010.5,5499761.5,6451987.5,6460750.5,8220772.5,9964691.0,6999134.0,7592509.0,6168254.5,5739830.0,5629476.0,5930895.0,
6887,909.545597392741,11.369194,height,,,,,,,,,,,13718301.0,6271237.5,0.0,8070859.0,10007924.0,4850339.0,7625666.5,8827997.0,2601976.5,3669484.5,8754559.0,9324657.0,3822265.2,0.0,0.0,1947824.4,3132760.5,864165.25,0.0,0.0,0.0,0.0,5746290.5,6218802.5,8280604.0,
6888,165.11373984086467,11.369632,height,,,,,,,,,,,0.0,3104241.0,3395920.2,3498096.5,3178594.2,3657579.0,2878719.2,3321115.8,4084710.5,3644896.8,3317387.0,3387596.2,4031710.8,0.0,3154941.0,0.0,4400052.5,4015503.8,0.0,5629524.5,4811031.0,0.0,2925327.0,4147717.5,0.0,
6889,949.6014569111774,11.359547,height,,,,,,,,,,,5518982.0,5174632.0,2338421.8,4150726.8,4430756.0,6998104.0,4163266.0,7338031.5,5149336.5,10022196.0,2306598.0,0.0,0.0,0.0,3785794.2,0.0,0.0,0.0,0.0,1896976.6,2196798.2,1644393.0,1967216.2,1617764.1,1697897.1,
6890,176.10594605070295,11.353797,height,,,,,,,,,,,2219075.5,3677668.8,2034969.0,3115517.2,3287105.5,1662038.5,2715886.0,2269013.0,2965706.2,0.0,2131869.8,2162519.0,2834460.8,0.0,2405853.2,2266212.5,2223083.2,4203318.0,3041269.8,2697093.0,3433693.2,2741186.5,2521622.2,3052983.0,2526968.5,
6891,701.5482220867065,11.361419,height,,,,,,,,,,,0.0,1816598.4,6881025.0,1077681.8,728122.2,2493026.8,1493356.8,3095127.8,631487.75,2928939.2,0.0,0.0,0.0,0.0,1084329.9,0.0,0.0,0.0,0.0,2012619.8,1900251.6,1983666.8,1918547.5,2155201.0,1804167.2,
6892,126.10287439999736,11.36797,height,,,,,,,,,,,3873824.5,3379015.2,3272068.5,3458050.5,3149315.8,3552379.0,2854688.5,3446412.0,4219293.5,3705502.2,2675499.5,3903575.2,4040951.0,3592721.5,0.0,3603062.2,5186079.5,4722638.5,5460416.5,4820078.5,5102609.0,4239906.0,3206014.8,3868138.8,3433583.8,
6893,138.10276351502,11.365133,height,,,,,,,,,,,0.0,3324866.5,3457494.0,3698828.2,3262783.2,3741952.8,3057435.0,3648269.5,3959490.8,3449735.2,3085995.0,3878391.8,4729304.0,0.0,3416964.0,3948550.2,4707859.0,3996559.2,0.0,4531162.0,5313703.0,0.0,3257857.0,4194919.5,0.0,
6894,893.5550760072285,11.363449,height,,,,,,,,,,,10179882.0,4013880.8,9406842.0,18283948.0,4363666.0,0.0,14125673.0,4135390.5,0.0,0.0,11052005.0,6247554.5,3992816.8,10536437.0,12863958.0,4245065.0,7345237.5,13378338.0,5926071.5,0.0,0.0,10424767.0,0.0,0.0,12049375.0,
6895,553.390254192929,11.344902,height,,,,,,,,,,,2652723.8,3600200.8,3083379.5,2268550.2,2724213.0,4174575.0,2940900.0,3548918.8,3157653.0,4214581.0,2205870.2,3866515.8,4449163.5,4110108.8,2687896.0,4005108.8,5346508.0,8620004.0,10188206.0,7040800.0,6224973.5,3524993.0,2922909.5,3007672.8,2654538.8,
6896,153.11369027681718,11.3622265,height,,,,,,,,,,,4465881.5,4414531.5,4106430.2,4696456.5,4238679.5,4712752.0,3608680.2,4576313.5,4951416.5,4408117.5,3756964.8,4929695.0,4956193.5,0.0,0.0,4641498.0,0.0,0.0,5721504.5,5244822.0,5898332.0,5278393.5,3921631.8,5483723.5,4324387.0,
6897,136.08711583541856,11.365635,height,,,,,,,,,,,3624435.0,3445490.8,3446532.5,3575192.8,3132769.5,3257661.5,2901046.5,3372774.5,3642714.5,4167989.8,3242373.8,3233800.0,3643515.8,4300585.0,3183774.5,3984249.5,4433576.0,4093317.8,5528519.0,4317392.5,0.0,0.0,2855953.5,4037479.8,0.0,
6898,149.0824230334775,11.371938,height,,,,,,,,,,,5004836.5,0.0,4163176.5,4669261.0,0.0,4869349.5,5187873.5,4710804.0,5034339.0,4889987.0,4625198.0,5191789.0,7690995.5,5734353.5,0.0,6066223.5,0.0,0.0,7023358.5,5986570.0,5615825.0,0.0,4280510.0,5345429.0,0.0,
6899,151.09802731532574,11.38097,height,,,,,,,,,,,4396841.0,0.0,4234524.5,4609911.0,4206256.5,4429010.0,3960935.0,4685982.0,4760683.5,4708733.5,3701141.8,4518361.5,0.0,5074032.5,4133456.8,0.0,0.0,5846066.5,0.0,6625327.5,6085395.5,0.0,3870040.0,4931977.0,0.0,
6900,661.4654262400841,11.362479,height,,,,,,,,,,,1502005.0,1002533.1,1087060.6,1480898.6,1549719.6,4385734.0,2274635.0,1951239.6,1676446.4,1413460.5,886271.7,939751.0,852480.06,1097588.8,1213454.1,893693.56,851448.6,1076182.0,974574.25,2824042.5,2622527.5,2119353.5,1854194.1,1726273.5,1558720.2,
6901,871.5724203251428,11.371891,height,,,,,,,,,,,92625710.0,27388098.0,75923270.0,135015490.0,43803730.0,0.0,93778190.0,23267096.0,0.0,0.0,89263360.0,53430136.0,37794384.0,83704170.0,97991860.0,30374042.0,55436596.0,85512420.0,36321708.0,0.0,0.0,72392320.0,0.0,0.0,95765736.0,
6902,172.11565136051624,11.352627,height,,,,,,,,,,,4086794.8,4192343.5,4127376.5,3597177.8,3370118.5,4370688.5,3269963.8,3874353.8,4386133.0,4672290.0,3366926.8,4413392.0,5027488.0,4564626.5,3788755.5,4338481.5,4097553.8,4725473.0,4972798.5,4770732.0,4980314.5,4393966.5,3756708.0,4097523.8,3795186.0,
6903,163.09801835930705,11.396012,height,,,,,,,,,,,6753273.5,5728132.0,5614057.0,5498460.5,0.0,0.0,5519695.0,5448222.0,5736366.0,6587381.0,5608255.0,5845110.5,6702968.5,6492450.5,5488843.0,6593971.5,6108939.0,0.0,8067976.5,6475818.0,6115969.0,0.0,0.0,6058422.5,0.0,
6904,226.95170265422556,11.386122,height,,,,,,,,,,,1906264.2,2581798.0,2734165.5,1883774.5,1440766.1,3848556.0,2112091.0,2149889.2,2247238.0,2864898.8,1832417.0,4370103.0,5410944.5,5924143.5,2235877.2,5916949.5,6029664.5,8673139.0,8978557.0,5644214.0,6285805.5,4502098.0,2681016.0,2854117.8,2611165.0,
6905,149.08241118315877,11.398378,height,,,,,,,,,,,4846317.5,0.0,4051990.5,4022399.2,4558173.0,4869349.5,4833926.5,4710804.0,4775644.5,4889987.0,4334428.0,5191789.0,7352655.0,5269635.0,0.0,4725499.0,5134984.5,6452659.5,7023358.5,5986570.0,5620911.5,0.0,4536100.0,5233288.5,0.0,
6906,1057.660814155948,11.401014,height,,,,,,,,,,,1712425.8,2306597.2,1484861.2,1288122.8,2194121.8,3617812.0,1982001.5,4929332.0,1296681.8,2767284.8,1527865.0,0.0,0.0,0.0,1075954.5,0.0,0.0,0.0,0.0,0.0,0.0,751184.94,953713.2,975462.06,916582.9,
6907,1059.673051781989,11.403978,height,,,,,,,,,,,1085688.6,1280448.9,971035.5,0.0,1280994.6,6395374.5,1797213.2,4535058.5,589576.44,1355179.5,828709.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824596.75,906314.8,901597.1,1015252.8,
6908,643.4551704828691,11.403729,height,,,,,,,,,,,0.0,2037831.6,4191991.8,825841.44,1053640.2,2938703.8,1856040.0,3215345.0,1287203.5,1478856.6,1117819.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2301540.5,2293200.5,2029036.4,1508779.5,1451341.4,1277073.4,
6909,887.5632553743504,11.368576,height,,,,,,,,,,,40423052.0,16142557.0,1981494.6,16860208.0,0.0,0.0,15935383.0,0.0,3524571.2,0.0,24437952.0,29540682.0,15837315.0,0.0,12799170.0,9553285.0,15719138.0,4082918.5,1533327.0,0.0,0.0,0.0,0.0,11790511.0,19173946.0,
6910,907.5339522256322,11.440731,height,,,,,,,,,,,41396870.0,41733004.0,0.0,9166265.0,32656446.0,16033211.0,27167368.0,31009634.0,14757058.0,13431177.0,30997814.0,43857876.0,52871160.0,43561700.0,0.0,11597833.0,11931109.0,0.0,0.0,0.0,0.0,0.0,35685670.0,27384660.0,31711868.0,
6911,947.5864455976734,11.417154,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,3403371.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6912,613.482023162361,11.38727,height,,,,,,,,,,,0.0,3895676.2,2626725.8,4128269.8,5854019.0,0.0,0.0,10794355.0,59868504.0,1987899.5,2620113.5,3157065.5,6240710.5,1131511.2,6446690.0,1488814.9,0.0,0.0,0.0,0.0,2198493.2,4667910.5,2506510.2,4339088.5,2096150.5,
6913,760.6110095058787,11.41918,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16736444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1775314.0,1876543.1,1900247.8,1479221.8,1303867.5,1195752.4,
6914,1771.1042805526906,11.428805,height,,,,,,,,,,,9009280.0,9031673.0,0.0,740277.94,5585563.0,1612936.0,4198074.0,3591373.5,1027916.94,1092572.5,7214029.5,10911841.0,13174977.0,9948198.0,0.0,1210992.9,1472772.9,0.0,0.0,0.0,0.0,0.0,6949700.5,5458191.0,5304509.5,
6915,979.6138522663103,11.425577,height,,,,,,,,,,,14014472.0,9362937.0,6049564.5,11873081.0,7854803.5,5920123.5,5931348.0,8505578.0,11692417.0,18810496.0,11248929.0,0.0,0.0,0.0,4774986.5,0.0,0.0,0.0,0.0,4966949.5,4231137.0,4257609.0,4884451.5,4226787.5,4924736.5,
6916,887.559418778958,11.4389715,height,,,,,,,,,,,53153810.0,51233110.0,0.0,18542860.0,35022108.0,17104542.0,33330898.0,36094736.0,14873617.0,13430775.0,38821068.0,51665876.0,67898630.0,49541660.0,0.0,13545051.0,15493825.0,0.0,0.0,0.0,0.0,0.0,41903916.0,32341068.0,36871788.0,
6917,974.6574345433048,11.429568,height,,,,,,,,,,,7751218.0,7007341.0,3690165.8,8370232.5,6005480.5,1180524.6,3342952.2,5049372.0,9132615.0,10808817.0,7066753.0,0.0,0.0,0.0,3616632.0,0.0,0.0,0.0,0.0,1530288.4,1677858.1,1993734.8,2617925.2,2361612.0,2230912.2,
6918,1007.6388684630712,11.4393015,height,,,,,,,,,,,8068578.0,3972446.8,3834595.5,5896498.0,5940351.5,2529694.5,4554095.5,6039382.0,5968641.5,7233816.5,3568151.8,0.0,0.0,0.0,3248826.5,0.0,0.0,0.0,0.0,2543924.2,2068257.0,2350829.0,2894484.0,2183058.2,2563231.0,
